0.0	0.01	0.01	9.997475302	9.98	0.0025246980372	0.00032016811885
1.0	0.010205652314	0.010126542568	9.9948986829	9.9657053797	3.8045789975e-05	0.0019778590408
2.0	0.010415533915	0.010283538722	9.9922690751	9.9450063071	0.0023546573097	0.0024030244083
3.0	0.01062973178	0.010421205085	9.9895853888	9.929626907	0.00018294589247	0.004019369342
4.0	0.010848334674	0.010582436729	9.9868465119	9.908798011	0.0013730121527	0.0048078655975
5.0	0.011071433186	0.010742994558	9.9840513093	9.8895625359	0.0013055255224	0.0059337547317
6.0	0.011299119772	0.01090719734	9.9811986228	9.8697168262	0.0014207830766	0.0070342275301
7.0	0.011531488784	0.011073751552	9.9782872701	9.8498392013	0.0013358949605	0.008206234162
8.0	0.011768636519	0.011243052383	9.9753160447	9.8292788543	0.0014735670804	0.0093435770688
9.0	0.012010661252	0.011414746228	9.9722837154	9.8087496097	0.0013619489477	0.010565655964
10.0	0.01225766328	0.011589312294	9.9691890256	9.7874328101	0.0015336297776	0.01173857843
11.0	0.012509744962	0.011766295961	9.9660306927	9.7662496245	0.0013807027808	0.013016070981
12.0	0.012767010761	0.011946304326	9.962807408	9.7441231629	0.001604880101	0.014221607829
13.0	0.013029567292	0.012128726659	9.9595178357	9.7222967224	0.0013869536644	0.015562218309
14.0	0.013297523358	0.012314368019	9.9561606126	9.6992879968	0.001694230996	0.016794415339
15.0	0.013570990003	0.012502371813	9.9527343474	9.6768528259	0.0013713810851	0.018210009463
16.0	0.013850080552	0.012693857291	9.9492376203	9.6528548708	0.0018142687433	0.019457456956
17.0	0.014134910664	0.012887570348	9.9456689822	9.6298900053	0.0013167642239	0.020967487584
18.0	0.014425598372	0.013085144301	9.9420269542	9.6047325139	0.0019886512805	0.022208538648
19.0	0.01472226414	0.013284661935	9.9383100271	9.5814022661	0.0011902086596	0.023846793266
20.0	0.015025030909	0.013488627032	9.9345166605	9.5547935516	0.0022633838847	0.025039978463
21.0	0.015334024146	0.013693976845	9.9306452824	9.5314306673	0.0009266327272	0.02686833475
22.0	0.015649371901	0.013904745029	9.9266942886	9.5028372659	0.0027311810193	0.027932468756
23.0	0.015971204855	0.014115813628	9.9226620416	9.4801186526	0.00039244708923	0.030069953298
24.0	0.016299656378	0.014334013592	9.9185468706	9.4539640968	7.3446068401e-06	0.031743855469
25.0	0.016634862583	0.01455374153	9.9143470701	9.4227754927	0.0041216318905	0.032236231007
26.0	0.016976962381	0.014740054671	9.9100608997	9.3998466853	0.0010377749152	0.034649142883
27.0	0.017326097541	0.014968576092	9.9056865833	9.368871095	0.0029146388466	0.035841798928
28.0	0.017682412746	0.01519596823	9.901222308	9.3442426835	0.00031208666909	0.038195386728
29.0	0.018046055656	0.015431060236	9.8966662239	9.3140745424	0.0010155082467	0.039747211514
30.0	0.018417176966	0.015666675507	9.8920164428	9.281195591	0.0031665685808	0.040966435371
31.0	0.018795930471	0.015904564746	9.8872710379	9.2558251588	5.9647468131e-05	0.043544766089
32.0	0.019182473131	0.01615104642	9.8824280427	9.2204916392	0.0041319474731	0.044296864489
33.0	0.019576965129	0.016373474001	9.8774854502	9.1943032753	0.00088780301609	0.046977163222
34.0	0.019979569947	0.016627319026	9.872441212	9.1583736988	0.0036744881564	0.048171684749
