1,0.6428571428571429,0.6428571428571429,0.4375,0.75
2,0.35714285714285715,0.35714285714285715,0.0625,0.25
3,0.6428571428571429,0.07142857142857142,0.1875,0.65
4,0.35714285714285715,0.5,0.5625,0.35
5,0.5,0.7857142857142857,0.1875,0.45
6,0.5,0.35714285714285715,0.4375,0.15
7,0.9285714285714286,0.9285714285714286,0.1875,0.45
8,0.21428571428571427,0.6428571428571429,0.3125,0.05
9,0.9285714285714286,0.7857142857142857,0.5625,0.45
10,0.07142857142857142,0.6428571428571429,0.8125,0.85
11,0.6428571428571429,0.9285714285714286,0.5625,0.65
12,0.35714285714285715,0.07142857142857142,0.8125,0.25
13,0.9285714285714286,0.7857142857142857,0.3125,0.45
14,0.5,0.6428571428571429,0.5625,0.35
15,0.6428571428571429,0.21428571428571427,0.6875,0.15
16,0.7857142857142857,0.5,0.5625,0.85
17,0.6428571428571429,0.9285714285714286,0.5625,0.15
18,0.6428571428571429,0.7857142857142857,0.3125,0.65
19,0.9285714285714286,0.9285714285714286,0.8125,0.45
20,0.9285714285714286,0.07142857142857142,0.5625,0.75
21,0.7857142857142857,0.6428571428571429,0.5625,0.25
22,0.35714285714285715,0.35714285714285715,0.5625,0.95
23,0.5,0.7857142857142857,0.5625,0.05
24,0.7857142857142857,0.21428571428571427,0.1875,0.05
25,0.5,0.9285714285714286,0.3125,0.05
26,0.9285714285714286,0.5,0.8125,0.05
27,0.5,0.9285714285714286,0.4375,0.05
28,0.21428571428571427,0.5,0.1875,0.75
29,0.6428571428571429,0.9285714285714286,0.4375,0.05
30,0.9285714285714286,0.07142857142857142,0.9375,0.85
31,0.6428571428571429,0.9285714285714286,0.5625,0.05
32,0.6428571428571429,0.35714285714285715,0.8125,0.45
33,0.6428571428571429,0.9285714285714286,0.1875,0.75
34,0.21428571428571427,0.5,0.3125,0.25
35,0.6428571428571429,0.9285714285714286,0.1875,0.25
36,0.35714285714285715,0.6428571428571429,0.9375,0.75
37,0.6428571428571429,0.7857142857142857,0.0625,0.55
38,0.21428571428571427,0.6428571428571429,0.0625,0.35
39,0.6428571428571429,0.9285714285714286,0.0625,0.55
40,0.07142857142857142,0.6428571428571429,0.4375,0.75
41,0.6428571428571429,0.7857142857142857,0.0625,0.65
42,0.9285714285714286,0.6428571428571429,0.6875,0.95
43,0.6428571428571429,0.7857142857142857,0.0625,0.75
44,0.07142857142857142,0.9285714285714286,0.6875,0.45
45,0.21428571428571427,0.35714285714285715,0.0625,0.65
46,0.07142857142857142,0.7857142857142857,0.1875,0.25
47,0.35714285714285715,0.7857142857142857,0.1875,0.45
48,0.07142857142857142,0.7857142857142857,0.6875,0.35
49,0.7857142857142857,0.9285714285714286,0.9375,0.85
50,0.21428571428571427,0.9285714285714286,0.9375,0.55
