1: param_1_biomass1='0.1', param_2_biomass2='0.1', param_3_gly1='-1', param_4_gly2='-15'
27: param_1_biomass1='0.08', param_2_biomass2='0.05', param_3_gly1='-1.1', param_4_gly2='-14'
28: param_1_biomass1='0.07', param_2_biomass2='0.08', param_3_gly1='-0.09', param_4_gly2='-14'
29: param_1_biomass1='0.09', param_2_biomass2='0.05', param_3_gly1='-1.2', param_4_gly2='-13'
30: param_1_biomass1='0.1', param_2_biomass2='0.05', param_3_gly1='-1.4', param_4_gly2='-14.5'
31: param_1_biomass1='0.08', param_2_biomass2='0.05', param_3_gly1='-1.1', param_4_gly2='-14.5'
32: param_1_biomass1='0.09', param_2_biomass2='0.07', param_3_gly1='-1.4', param_4_gly2='-12'
33: param_1_biomass1='0.09', param_2_biomass2='0.09', param_3_gly1='-1.3', param_4_gly2='-14.5'
34: param_1_biomass1='0.05', param_2_biomass2='0.08', param_3_gly1='-1', param_4_gly2='-11'
35: param_1_biomass1='0.09', param_2_biomass2='0.1', param_3_gly1='-1.2', param_4_gly2='-15'
36: param_1_biomass1='0.07', param_2_biomass2='0.09', param_3_gly1='-1.5', param_4_gly2='-14.5'
37: param_1_biomass1='0.09', param_2_biomass2='0.07', param_3_gly1='-1.3', param_4_gly2='-11'
38: param_1_biomass1='0.05', param_2_biomass2='0.09', param_3_gly1='-0.7', param_4_gly2='-11'
39: param_1_biomass1='0.09', param_2_biomass2='0.08', param_3_gly1='-1.3', param_4_gly2='-11'
40: param_1_biomass1='0.05', param_2_biomass2='0.09', param_3_gly1='-1.1', param_4_gly2='-14'
41: param_1_biomass1='0.09', param_2_biomass2='0.07', param_3_gly1='-1.4', param_4_gly2='-13'
42: param_1_biomass1='0.1', param_2_biomass2='0.09', param_3_gly1='-1.2', param_4_gly2='-15'
43: param_1_biomass1='0.09', param_2_biomass2='0.08', param_3_gly1='-1.2', param_4_gly2='-10.5'
44: param_1_biomass1='0.07', param_2_biomass2='0.05', param_3_gly1='-0.7', param_4_gly2='-14'
45: param_1_biomass1='0.07', param_2_biomass2='0.07', param_3_gly1='-0.7', param_4_gly2='-14'
46: param_1_biomass1='0.08', param_2_biomass2='0.05', param_3_gly1='-0.7', param_4_gly2='-15'
47: param_1_biomass1='0.08', param_2_biomass2='0.09', param_3_gly1='-0.09', param_4_gly2='-12'
48: param_1_biomass1='0.09', param_2_biomass2='0.1', param_3_gly1='-1.5', param_4_gly2='-14.5'
49: param_1_biomass1='0.07', param_2_biomass2='0.05', param_3_gly1='-0.7', param_4_gly2='-15'
50: param_1_biomass1='0.09', param_2_biomass2='0.08', param_3_gly1='-0.09', param_4_gly2='-12'
51: param_1_biomass1='0.08', param_2_biomass2='0.05', param_3_gly1='-0.7', param_4_gly2='-14.5'
52: param_1_biomass1='0.08', param_2_biomass2='0.09', param_3_gly1='-0.7', param_4_gly2='-11'
53: param_1_biomass1='0.07', param_2_biomass2='0.05', param_3_gly1='-0.7', param_4_gly2='-14.5'
54: param_1_biomass1='0.05', param_2_biomass2='0.07', param_3_gly1='-1.5', param_4_gly2='-14'
55: param_1_biomass1='0.07', param_2_biomass2='0.08', param_3_gly1='-1', param_4_gly2='-14.5'
56: param_1_biomass1='0.1', param_2_biomass2='0.08', param_3_gly1='-1', param_4_gly2='-11'
57: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-1', param_4_gly2='-12'
58: param_1_biomass1='0.07', param_2_biomass2='0.08', param_3_gly1='-1.5', param_4_gly2='-11'
59: param_1_biomass1='0.07', param_2_biomass2='0.08', param_3_gly1='-1', param_4_gly2='-12'
60: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-1.4', param_4_gly2='-12'
61: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-1', param_4_gly2='-11'
62: param_1_biomass1='0.05', param_2_biomass2='0.1', param_3_gly1='-0.09', param_4_gly2='-11'
63: param_1_biomass1='0.07', param_2_biomass2='0.08', param_3_gly1='-1', param_4_gly2='-15'
64: param_1_biomass1='0.1', param_2_biomass2='0.05', param_3_gly1='-0.8', param_4_gly2='-14.5'
65: param_1_biomass1='0.09', param_2_biomass2='0.08', param_3_gly1='-1', param_4_gly2='-14'
66: param_1_biomass1='0.08', param_2_biomass2='0.07', param_3_gly1='-1.5', param_4_gly2='-14.5'
67: param_1_biomass1='0.08', param_2_biomass2='0.1', param_3_gly1='-0.7', param_4_gly2='-14'
68: param_1_biomass1='0.08', param_2_biomass2='0.07', param_3_gly1='-1.5', param_4_gly2='-12'
69: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-1.1', param_4_gly2='-14.5'
70: param_1_biomass1='0.08', param_2_biomass2='0.07', param_3_gly1='-1.5', param_4_gly2='-14'
71: param_1_biomass1='0.1', param_2_biomass2='0.08', param_3_gly1='-0.09', param_4_gly2='-14.5'
72: param_1_biomass1='0.1', param_2_biomass2='0.09', param_3_gly1='-0.8', param_4_gly2='-14'
73: param_1_biomass1='0.08', param_2_biomass2='0.09', param_3_gly1='-0.7', param_4_gly2='-14.5'
74: param_1_biomass1='0.05', param_2_biomass2='0.05', param_3_gly1='-1.3', param_4_gly2='-14.5'
75: param_1_biomass1='0.08', param_2_biomass2='0.07', param_3_gly1='-1.5', param_4_gly2='-11'
76: param_1_biomass1='0.05', param_2_biomass2='0.05', param_3_gly1='-0.7', param_4_gly2='-15'
77: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-1.5', param_4_gly2='-15'
78: param_1_biomass1='0.09', param_2_biomass2='0.1', param_3_gly1='-0.8', param_4_gly2='-10.5'
79: param_1_biomass1='0.09', param_2_biomass2='0.08', param_3_gly1='-1.5', param_4_gly2='-12'
80: param_1_biomass1='0.05', param_2_biomass2='0.09', param_3_gly1='-1', param_4_gly2='-15'
81: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-1.5', param_4_gly2='-13'
82: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-1', param_4_gly2='-13'
83: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-1.5', param_4_gly2='-11'
84: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-0.7', param_4_gly2='-14'
85: param_1_biomass1='0.09', param_2_biomass2='0.08', param_3_gly1='-1.5', param_4_gly2='-14.5'
86: param_1_biomass1='0.07', param_2_biomass2='0.05', param_3_gly1='-0.7', param_4_gly2='-11'
87: param_1_biomass1='0.1', param_2_biomass2='0.08', param_3_gly1='-1.3', param_4_gly2='-14.5'
88: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-0.7', param_4_gly2='-10'
89: param_1_biomass1='0.08', param_2_biomass2='0.07', param_3_gly1='-1.2', param_4_gly2='-10.5'
90: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-1.1', param_4_gly2='-10'
91: param_1_biomass1='0.1', param_2_biomass2='0.08', param_3_gly1='-1.3', param_4_gly2='-13'
92: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-0.8', param_4_gly2='-10'
93: param_1_biomass1='0.09', param_2_biomass2='0.05', param_3_gly1='-1', param_4_gly2='-15'
94: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-1.3', param_4_gly2='-10'
95: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-1.2', param_4_gly2='-14'
96: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-0.09', param_4_gly2='-10'
97: param_1_biomass1='0.08', param_2_biomass2='0.09', param_3_gly1='-1.1', param_4_gly2='-15'
98: param_1_biomass1='0.08', param_2_biomass2='0.08', param_3_gly1='-1.4', param_4_gly2='-10'
99: param_1_biomass1='0.07', param_2_biomass2='0.07', param_3_gly1='-1.5', param_4_gly2='-10.5'
100: param_1_biomass1='0.05', param_2_biomass2='0.08', param_3_gly1='-1.4', param_4_gly2='-11'
