3.38324, 0.0
3.37276, 0.0
3.35065, 0.0
2.7302, 0.0
2.8248, 0.0
3.37276, 0.0
3.39166, 0.0
1.86091, 0.0
3.34536, 0.0
1.39497, 0.0
2.56297, 0.0
3.38724, 0.0
3.37439, 0.0
3.25841, 0.0
3.34154, 0.0
3.33062, 0.0
3.38139, 0.0
3.33461, 0.0
3.35246, 0.0
3.36178, 0.0
3.33423, 0.0
3.14557, 0.0
3.36938, 0.0
3.33423, 0.0
3.33439, 0.0
3.36938, 0.0
3.36562, 0.0
2.17799, 0.0
3.36938, 0.0
3.3452, 0.0
3.33439, 0.0
3.33868, 0.0
3.37439, 0.0
2.33409, 0.0
3.38724, 0.0
2.289, 0.0
2.93304, 0.0
1.86091, 0.0
2.93304, 0.0
1.64373, 0.0
3.37439, 0.0
3.36284, 0.0
2.93304, 0.0
3.39456, 0.0
2.53046, 0.0
3.37276, 0.0
2.45239, 0.0
3.39926, 0.0
3.3332, 0.0
3.34333, 0.0
3.25841, 0.0
3.3332, 0.0
2.84125, 0.0
3.34536, 0.0
3.39456, 0.0
3.36938, 0.0
3.39456, 0.0
2.7302, 0.0
3.39456, 0.0
3.25841, 0.0
3.39456, 0.0
1.48986, 0.0
3.39456, 0.0
3.3452, 0.0
3.39456, 0.0
3.39166, 0.0
2.21382, 0.0
3.33461, 0.0
1.48986, 0.0
3.34536, 0.0
3.36938, 0.0
3.41099, 0.0
3.36284, 0.0
3.30807, 0.0
2.8248, 0.0
3.39166, 0.0
3.39456, 0.0
2.56297, 0.0
3.39456, 0.0
1.67349, 0.0
3.39456, 0.0
2.07578, 0.0
3.38253, 0.0
3.32457, 0.0
3.39456, 0.0
3.21474, 0.0
3.39456, 0.0
1.73735, 0.0
3.38139, 0.0
1.73735, 0.0
3.35963, 0.0
1.86038, 0.0
3.34726, 0.0
3.21474, 0.0
3.25841, 0.0
3.21474, 0.0
2.45239, 0.0
1.73735, 0.0
3.38724, 0.0
1.73735, 0.0
