biomass1	biomass2	gly1	gly2	fitness
0.05	0.05	-4	-10	3.38324		
0.025	0.02	-0.5	-2	3.37276		
0.03	0.01	-0.5	-6	3.35065		
0.02	0.03	-5	-2	2.7302		
0.03	0.07	-0.5	-4	2.8248		
0.025	0.02	-3	-1	3.37276		
0.1	0.1	-1	-4	3.39166		
0.015	0.05	-3	-0.1	1.86091		
0.1	0.07	-6	-4	3.34536		
0.01	0.05	-10	-15	1.39497		
0.03	0.1	-6	-6	2.56297		
0.02	0.015	-15	-1	3.38724		
0.02	0.01	-5	-15	3.37439		
0.025	0.03	-5	-2	3.25841		
0.05	0.02	-6	-1	3.34154		
0.05	0.03	-5	-15	3.33062		
0.03	0.015	-10	-6	3.38139		
0.05	0.07	-2	-6	3.33461		
0.1	0.02	-20	-15	3.35246		
0.1	0.01	-5	-10	3.36178		
0.07	0.015	-15	-10	3.33423		
0.02	0.02	-5	-20	3.14557		
0.1	0.025	-10	-7.5	3.36938		
0.07	0.015	-0.5	-0.1	3.33423		
0.07	0.025	-10	-5	3.33439		
0.1	0.025	-10	-0.1	3.36938		
0.05	0.025	-20	-6	3.36562		
0.015	0.03	-1	-7.5	2.17799		
0.1	0.025	-10	-3	3.36938		
0.1	0.015	-15	-10	3.3452		
0.07	0.025	-20	-5	3.33439		
0.03	0.02	-10	-4	3.33868		
0.02	0.01	-2	-3	3.37439		
0.015	0.025	-3	-2	2.33409		
0.02	0.015	-5	-3	3.38724		
0.02	0.05	-20	-10	2.289		
0.02	0.025	-0.1	-2	2.93304		
0.015	0.05	-0.1	-3	1.86091		
0.02	0.025	-15	-0.5	2.93304		
0.01	0.03	-4	-7.5	1.64373		
0.02	0.01	-1	-1	3.37439		
0.1	0.05	-6	-20	3.36284		
0.02	0.025	-0.5	-1	2.93304		
0.025	0.015	-20	-0.5	3.39456		
0.015	0.02	-0.1	-6	2.53046		
0.025	0.02	-20	-3	3.37276		
0.025	0.07	-1	-4	2.45239		
0.07	0.1	-20	-10	3.39926		
0.025	0.01	-20	-2	3.3332		
0.07	0.03	-2	-4	3.34333		
0.025	0.03	-0.1	-2	3.25841		
0.025	0.01	-20	-0.5	3.3332		
0.015	0.015	-20	-7.5	2.84125		
0.1	0.07	-0.5	-6	3.34536		
0.025	0.015	-10	-10	3.39456		
0.1	0.025	-3	-2	3.36938		
0.025	0.015	-7.5	-6	3.39456		
0.02	0.03	-20	-3	2.7302		
0.025	0.015	-4	-6	3.39456		
0.025	0.03	-15	-4	3.25841		
0.025	0.015	-10	-7.5	3.39456		
0.015	0.1	-2	-3	1.48986		
0.025	0.015	-3	-6	3.39456		
0.1	0.015	-0.5	-10	3.3452		
0.025	0.015	-0.5	-7.5	3.39456		
0.1	0.1	-1	-7.5	3.39166		
0.025	0.1	-0.1	-7.5	2.21382		
0.05	0.07	-2	-4	3.33461		
0.015	0.1	-4	-10	1.48986		
0.1	0.07	-0.1	-0.5	3.34536		
0.1	0.025	-2	-10	3.36938		
0.07	0.07	-1	-15	3.41099		
0.1	0.05	-0.5	-7.5	3.36284		
0.05	0.1	-2	-4	3.30807		
0.03	0.07	-0.1	-10	2.8248		
0.1	0.1	-5	-0.5	3.39166		
0.025	0.015	-0.1	-7.5	3.39456		
0.03	0.1	-1	-1	2.56297		
0.025	0.015	-0.1	-15	3.39456		
0.015	0.07	-3	-20	1.67349		
0.025	0.015	-0.1	-6	3.39456		
0.02	0.07	-3	-5	2.07578		
0.03	0.025	-0.1	-6	3.38253		
0.025	0.025	-3	-4	3.32457		
0.025	0.015	-0.1	-5	3.39456		
0.015	0.01	-0.5	-2	3.21474		
0.025	0.015	-0.1	-3	3.39456		
0.01	0.025	-7.5	-10	1.73735		
0.03	0.015	-6	-1	3.38139		
0.01	0.025	-1	-10	1.73735		
0.1	0.03	-7.5	-5	3.35963		
0.01	0.02	-5	-15	1.86038		
0.05	0.01	-3	-20	3.34726		
0.015	0.01	-20	-10	3.21474		
0.025	0.03	-6	-7.5	3.25841		
0.015	0.01	-5	-20	3.21474		
0.025	0.07	-4	-20	2.45239		
0.01	0.025	-4	-20	1.73735		
0.02	0.015	-20	-2	3.38724		
0.01	0.025	-15	-3	1.73735		
