3.39166, 0.0
3.41099, 0.0
3.39683, 0.0
3.40351, 0.0
3.38242, 0.0
3.34544, 0.0
3.39166, 0.0
3.31624, 0.0
3.39166, 0.0
3.31624, 0.0
3.41252, 0.0
3.39752, 0.0
3.40351, 0.0
3.43251, 0.0
3.39926, 0.0
3.41996, 0.0
3.37882, 0.0
3.4186, 0.0
3.36284, 0.0
3.40351, 0.0
3.41099, 0.0
3.41099, 0.0
3.3519, 0.0
3.36284, 0.0
3.39683, 0.0
3.39391, 0.0
3.39683, 0.0
3.40351, 0.0
3.3519, 0.0
3.36284, 0.0
3.39683, 0.0
3.39995, 0.0
3.4186, 0.0
3.35763, 0.0
3.39731, 0.0
3.37882, 0.0
3.39995, 0.0
3.31624, 0.0
3.41996, 0.0
3.31624, 0.0
3.39995, 0.0
3.37974, 0.0
3.41996, 0.0
3.39752, 0.0
3.41099, 0.0
3.39683, 0.0
3.38242, 0.0
3.39731, 0.0
3.39752, 0.0
3.41996, 0.0
3.39683, 0.0
3.38242, 0.0
3.39752, 0.0
3.33461, 0.0
3.40351, 0.0
3.39391, 0.0
3.43251, 0.0
3.40351, 0.0
3.40351, 0.0
3.43251, 0.0
3.43251, 0.0
3.30807, 0.0
3.40351, 0.0
3.36284, 0.0
3.41996, 0.0
3.34544, 0.0
3.41252, 0.0
3.34544, 0.0
3.39926, 0.0
3.34544, 0.0
3.39391, 0.0
3.37974, 0.0
3.38242, 0.0
3.38324, 0.0
3.34544, 0.0
3.38324, 0.0
3.43251, 0.0
3.39731, 0.0
3.41996, 0.0
3.31624, 0.0
3.43251, 0.0
3.39926, 0.0
3.43251, 0.0
3.43251, 0.0
3.41996, 0.0
3.39752, 0.0
3.39391, 0.0
3.43251, 0.0
3.34544, 0.0
3.43251, 0.0
3.39391, 0.0
3.43251, 0.0
3.3519, 0.0
3.43251, 0.0
3.43251, 0.0
3.43251, 0.0
3.38242, 0.0
3.43251, 0.0
3.41099, 0.0
3.35763, 0.0
