metabolite	cycle	x	y	conc_mmol
mn2_e	7	1	1	1000.0
mobd_e	7	1	1	999.99997162
na1_e	7	1	1	999.99996452
nh4_e	7	1	1	999.89294836
ni2_e	7	1	1	999.99997162
o2_e	7	1	1	998.82475099
pi_e	7	1	1	999.9905653
so4_e	7	1	1	999.99814886
tpha_e	7	1	1	9.9980299
zn2_e	7	1	1	999.99997162
34dhbz_e	8	1	1	0.00029266862044
C80aPHA_e	8	1	1	0.027663205089
ca2_e	8	1	1	99.999951033
cbl1_e	8	1	1	0.001
cl_e	8	1	1	999.99995103
co2_e	8	1	1	1.0191463258
cobalt2_e	8	1	1	999.99996736
cu2_e	8	1	1	999.99996736
fe2_e	8	1	1	999.99982982
glycol_e	8	1	1	9.1551383048
h2o_e	8	1	1	1002.184747
h_e	8	1	1	1000.1041564
k_e	8	1	1	999.99816332
mg2_e	8	1	1	999.99991838
mn2_e	8	1	1	1000.0
mobd_e	8	1	1	999.99996736
na1_e	8	1	1	999.99995919
nh4_e	8	1	1	999.87685668
ni2_e	8	1	1	999.99996736
o2_e	8	1	1	998.64811967
pi_e	8	1	1	999.9891471
so4_e	8	1	1	999.99787061
tpha_e	8	1	1	9.9977338032
zn2_e	8	1	1	999.99996736
34dhbz_e	9	1	1	0.00029647433419
C80aPHA_e	9	1	1	0.031332803188
ca2_e	9	1	1	99.999944552
cbl1_e	9	1	1	0.001
cl_e	9	1	1	999.99994455
co2_e	9	1	1	1.1540633583
cobalt2_e	9	1	1	999.99996304
cu2_e	9	1	1	999.99996304
fe2_e	9	1	1	999.9998073
glycol_e	9	1	1	9.0433960122
h2o_e	9	1	1	1002.473721
h_e	9	1	1	1000.1179053
k_e	9	1	1	999.99792026
mg2_e	9	1	1	999.99990758
mn2_e	9	1	1	1000.0
mobd_e	9	1	1	999.99996304
na1_e	9	1	1	999.99995379
nh4_e	9	1	1	999.86056026
ni2_e	9	1	1	999.99996304
o2_e	9	1	1	998.469241
pi_e	9	1	1	999.98771086
so4_e	9	1	1	999.99758881
tpha_e	9	1	1	9.9974339007
zn2_e	9	1	1	999.99996304
34dhbz_e	10	1	1	0.00030032895398
C80aPHA_e	10	1	1	0.035049100559
ca2_e	10	1	1	99.99993799
cbl1_e	10	1	1	0.001
cl_e	10	1	1	999.99993799
co2_e	10	1	1	1.290697077
cobalt2_e	10	1	1	999.99995866
cu2_e	10	1	1	999.99995866
fe2_e	10	1	1	999.99978449
glycol_e	10	1	1	8.9302320522
h2o_e	10	1	1	1002.7663716
h_e	10	1	1	1000.131829
k_e	10	1	1	999.99767411
mg2_e	10	1	1	999.99989664
mn2_e	10	1	1	1000.0
mobd_e	10	1	1	999.99995866
na1_e	10	1	1	999.99994832
nh4_e	10	1	1	999.84405649
ni2_e	10	1	1	999.99995866
o2_e	10	1	1	998.28808638
pi_e	10	1	1	999.98625635
so4_e	10	1	1	999.99730342
tpha_e	10	1	1	9.9971301437
zn2_e	10	1	1	999.99995866
34dhbz_e	11	1	1	0.00030423310856
C80aPHA_e	11	1	1	0.03881269153
ca2_e	11	1	1	99.999931344
cbl1_e	11	1	1	0.001
cl_e	11	1	1	999.99993134
co2_e	11	1	1	1.4290693263
cobalt2_e	11	1	1	999.99995423
cu2_e	11	1	1	999.99995423
fe2_e	11	1	1	999.99976139
glycol_e	11	1	1	8.8156283363
h2o_e	11	1	1	1003.0627455
h_e	11	1	1	1000.1459297
k_e	11	1	1	999.99742482
mg2_e	11	1	1	999.99988556
mn2_e	11	1	1	1000.0
mobd_e	11	1	1	999.99995423
na1_e	11	1	1	999.99994278
nh4_e	11	1	1	999.82734274
ni2_e	11	1	1	999.99995423
o2_e	11	1	1	998.10462685
pi_e	11	1	1	999.98478332
so4_e	11	1	1	999.99701441
tpha_e	11	1	1	9.9968224826
zn2_e	11	1	1	999.99995423
34dhbz_e	12	1	1	0.00030818743475
C80aPHA_e	12	1	1	0.042624177993
ca2_e	12	1	1	99.999924613
cbl1_e	12	1	1	0.001
cl_e	12	1	1	999.99992461
co2_e	12	1	1	1.5692022285
cobalt2_e	12	1	1	999.99994975
cu2_e	12	1	1	999.99994975
fe2_e	12	1	1	999.999738
glycol_e	12	1	1	8.6995665459
h2o_e	12	1	1	1003.3628901
h_e	12	1	1	1000.1602098
k_e	12	1	1	999.99717236
mg2_e	12	1	1	999.99987434
mn2_e	12	1	1	1000.0
mobd_e	12	1	1	999.99994975
na1_e	12	1	1	999.99993717
nh4_e	12	1	1	999.81041634
ni2_e	12	1	1	999.99994975
o2_e	12	1	1	997.91883309
pi_e	12	1	1	999.98329156
so4_e	12	1	1	999.99672172
tpha_e	12	1	1	9.9965108672
zn2_e	12	1	1	999.99994975
34dhbz_e	13	1	1	0.00031219257757
C80aPHA_e	13	1	1	0.046484169501
ca2_e	13	1	1	99.999917797
cbl1_e	13	1	1	0.001
cl_e	13	1	1	999.9999178
co2_e	13	1	1	1.7111181874
cobalt2_e	13	1	1	999.9999452
cu2_e	13	1	1	999.9999452
fe2_e	13	1	1	999.99971431
glycol_e	13	1	1	8.5820281292
h2o_e	13	1	1	1003.6668534
h_e	13	1	1	1000.1746715
k_e	13	1	1	999.99691669
mg2_e	13	1	1	999.99986298
mn2_e	13	1	1	1000.0
mobd_e	13	1	1	999.9999452
na1_e	13	1	1	999.99993149
nh4_e	13	1	1	999.79327457
ni2_e	13	1	1	999.9999452
o2_e	13	1	1	997.73067539
pi_e	13	1	1	999.98178082
so4_e	13	1	1	999.9964253
tpha_e	13	1	1	9.9961952467
zn2_e	13	1	1	999.9999452
34dhbz_e	14	1	1	0.00031624919031
C80aPHA_e	14	1	1	0.050393283365
ca2_e	14	1	1	99.999910894
cbl1_e	14	1	1	0.001
cl_e	14	1	1	999.99991089
co2_e	14	1	1	1.8548398921
cobalt2_e	14	1	1	999.9999406
cu2_e	14	1	1	999.9999406
fe2_e	14	1	1	999.99969032
glycol_e	14	1	1	8.4629942984
h2o_e	14	1	1	1003.974684
h_e	14	1	1	1000.1893171
k_e	14	1	1	999.99665777
mg2_e	14	1	1	999.99985148
mn2_e	14	1	1	1000.0
mobd_e	14	1	1	999.9999406
na1_e	14	1	1	999.99992574
nh4_e	14	1	1	999.7759147
ni2_e	14	1	1	999.9999406
o2_e	14	1	1	997.54012367
pi_e	14	1	1	999.98025085
so4_e	14	1	1	999.99612512
tpha_e	14	1	1	9.9958755697
zn2_e	14	1	1	999.9999406
34dhbz_e	15	1	1	0.00032035793468
C80aPHA_e	15	1	1	0.05435214475
ca2_e	15	1	1	99.999903903
cbl1_e	15	1	1	0.001
cl_e	15	1	1	999.9999039
co2_e	15	1	1	2.0003903202
cobalt2_e	15	1	1	999.99993594
cu2_e	15	1	1	999.99993594
fe2_e	15	1	1	999.99966602
glycol_e	15	1	1	8.3424460267
h2o_e	15	1	1	1004.286431
h_e	15	1	1	1000.204149
k_e	15	1	1	999.99639556
mg2_e	15	1	1	999.99983982
mn2_e	15	1	1	1000.0
mobd_e	15	1	1	999.99993594
na1_e	15	1	1	999.99991991
nh4_e	15	1	1	999.75833395
ni2_e	15	1	1	999.99993594
o2_e	15	1	1	997.34714748
pi_e	15	1	1	999.97870142
so4_e	15	1	1	999.99582111
tpha_e	15	1	1	9.9955517839
zn2_e	15	1	1	999.99993594
34dhbz_e	16	1	1	0.00032451948087
C80aPHA_e	16	1	1	0.058361386783
ca2_e	16	1	1	99.999896823
cbl1_e	16	1	1	0.001
cl_e	16	1	1	999.99989682
co2_e	16	1	1	2.1477927417
cobalt2_e	16	1	1	999.99993122
cu2_e	16	1	1	999.99993122
fe2_e	16	1	1	999.99964142
glycol_e	16	1	1	8.2203640452
h2o_e	16	1	1	1004.6021444
h_e	16	1	1	1000.2191695
k_e	16	1	1	999.99613
mg2_e	16	1	1	999.99982802
mn2_e	16	1	1	1000.0
mobd_e	16	1	1	999.99993122
na1_e	16	1	1	999.99991401
nh4_e	16	1	1	999.74052951
ni2_e	16	1	1	999.99993122
o2_e	16	1	1	997.15171597
pi_e	16	1	1	999.97713228
so4_e	16	1	1	999.99551324
tpha_e	16	1	1	9.9952238367
zn2_e	16	1	1	999.99993122
34dhbz_e	17	1	1	0.00032873450768
C80aPHA_e	17	1	1	0.062421650645
ca2_e	17	1	1	99.999889653
cbl1_e	17	1	1	0.001
cl_e	17	1	1	999.99988965
co2_e	17	1	1	2.2970707229
cobalt2_e	17	1	1	999.99992644
cu2_e	17	1	1	999.99992644
fe2_e	17	1	1	999.9996165
glycol_e	17	1	1	8.0967288396
h2o_e	17	1	1	1004.9218745
h_e	17	1	1	1000.2343811
k_e	17	1	1	999.99586107
mg2_e	17	1	1	999.99981607
mn2_e	17	1	1	1000.0
mobd_e	17	1	1	999.99992644
na1_e	17	1	1	999.99990804
nh4_e	17	1	1	999.72249855
ni2_e	17	1	1	999.99992644
o2_e	17	1	1	996.95379788
pi_e	17	1	1	999.97554317
so4_e	17	1	1	999.99520144
tpha_e	17	1	1	9.9948916744
zn2_e	17	1	1	999.99992644
34dhbz_e	18	1	1	0.00033300370265
C80aPHA_e	18	1	1	0.06653358568
ca2_e	18	1	1	99.999882392
cbl1_e	18	1	1	0.001
cl_e	18	1	1	999.99988239
co2_e	18	1	1	2.4482481298
cobalt2_e	18	1	1	999.9999216
cu2_e	18	1	1	999.9999216
fe2_e	18	1	1	999.99959127
glycol_e	18	1	1	7.9715206476
h2o_e	18	1	1	1005.2456725
h_e	18	1	1	1000.2497861
k_e	18	1	1	999.99558872
mg2_e	18	1	1	999.99980397
mn2_e	18	1	1	1000.0
mobd_e	18	1	1	999.9999216
na1_e	18	1	1	999.99990198
nh4_e	18	1	1	999.70423816
ni2_e	18	1	1	999.9999216
o2_e	18	1	1	996.75336159
pi_e	18	1	1	999.97393384
so4_e	18	1	1	999.99488569
tpha_e	18	1	1	9.9945552429
zn2_e	18	1	1	999.9999216
34dhbz_e	19	1	1	0.00033732776214
C80aPHA_e	19	1	1	0.070697849493
ca2_e	19	1	1	99.999875038
cbl1_e	19	1	1	0.001
cl_e	19	1	1	999.99987504
co2_e	19	1	1	2.6013491322
cobalt2_e	19	1	1	999.9999167
cu2_e	19	1	1	999.9999167
fe2_e	19	1	1	999.99956571
glycol_e	19	1	1	7.8447194553
h2o_e	19	1	1	1005.5735902
h_e	19	1	1	1000.265387
k_e	19	1	1	999.9953129
mg2_e	19	1	1	999.99979171
mn2_e	19	1	1	1000.0
mobd_e	19	1	1	999.9999167
na1_e	19	1	1	999.99989586
nh4_e	19	1	1	999.68574544
ni2_e	19	1	1	999.9999167
o2_e	19	1	1	996.55037504
pi_e	19	1	1	999.97230403
so4_e	19	1	1	999.99456591
tpha_e	19	1	1	9.9942144874
zn2_e	19	1	1	999.9999167
34dhbz_e	20	1	1	0.00034170739147
C80aPHA_e	20	1	1	0.074915108064
ca2_e	20	1	1	99.999867591
cbl1_e	20	1	1	0.001
cl_e	20	1	1	999.99986759
co2_e	20	1	1	2.7563982076
cobalt2_e	20	1	1	999.99991174
cu2_e	20	1	1	999.99991174
fe2_e	20	1	1	999.99953983
glycol_e	20	1	1	7.716304994
h2o_e	20	1	1	1005.9056799
h_e	20	1	1	1000.2811863
k_e	20	1	1	999.99503357
mg2_e	20	1	1	999.9997793
mn2_e	20	1	1	1000.0
mobd_e	20	1	1	999.99991174
na1_e	20	1	1	999.99988965
nh4_e	20	1	1	999.66701743
ni2_e	20	1	1	999.99991174
o2_e	20	1	1	996.3448058
pi_e	20	1	1	999.97065349
so4_e	20	1	1	999.99424206
tpha_e	20	1	1	9.9938693523
zn2_e	20	1	1	999.99991174
34dhbz_e	21	1	1	0.000346143305
C80aPHA_e	21	1	1	0.079186035844
ca2_e	21	1	1	99.999860049
cbl1_e	21	1	1	0.001
cl_e	21	1	1	999.99986005
co2_e	21	1	1	2.9134201446
cobalt2_e	21	1	1	999.99990671
cu2_e	21	1	1	999.99990671
fe2_e	21	1	1	999.99951362
glycol_e	21	1	1	7.5862567374
h2o_e	21	1	1	1006.2419947
h_e	21	1	1	1000.2971866
k_e	21	1	1	999.99475069
mg2_e	21	1	1	999.99976673
mn2_e	21	1	1	1000.0
mobd_e	21	1	1	999.99990671
na1_e	21	1	1	999.99988336
nh4_e	21	1	1	999.64805113
ni2_e	21	1	1	999.99990671
o2_e	21	1	1	996.13662099
pi_e	21	1	1	999.96898195
so4_e	21	1	1	999.9939141
tpha_e	21	1	1	9.9935197812
zn2_e	21	1	1	999.99990671
34dhbz_e	22	1	1	0.0003506362263
C80aPHA_e	22	1	1	0.083511315872
ca2_e	22	1	1	99.999852412
cbl1_e	22	1	1	0.001
cl_e	22	1	1	999.99985241
co2_e	22	1	1	3.0724400478
cobalt2_e	22	1	1	999.99990162
cu2_e	22	1	1	999.99990162
fe2_e	22	1	1	999.99948707
glycol_e	22	1	1	7.4545538978
h2o_e	22	1	1	1006.5825885
h_e	22	1	1	1000.3133904
k_e	22	1	1	999.99446421
mg2_e	22	1	1	999.999754
mn2_e	22	1	1	1000.0
mobd_e	22	1	1	999.99990162
na1_e	22	1	1	999.999877
nh4_e	22	1	1	999.62884352
ni2_e	22	1	1	999.99990162
o2_e	22	1	1	995.92578734
pi_e	22	1	1	999.96728914
so4_e	22	1	1	999.99358196
tpha_e	22	1	1	9.9931657172
zn2_e	22	1	1	999.99990162
34dhbz_e	23	1	1	0.00035518688821
C80aPHA_e	23	1	1	0.087891639879
ca2_e	23	1	1	99.999844677
cbl1_e	23	1	1	0.001
cl_e	23	1	1	999.99984468
co2_e	23	1	1	3.2334833408
cobalt2_e	23	1	1	999.99989646
cu2_e	23	1	1	999.99989646
fe2_e	23	1	1	999.99946019
glycol_e	23	1	1	7.321175423
h2o_e	23	1	1	1006.9275156
h_e	23	1	1	1000.3298002
k_e	23	1	1	999.99417408
mg2_e	23	1	1	999.9997411
mn2_e	23	1	1	1000.0
mobd_e	23	1	1	999.99989646
na1_e	23	1	1	999.99987055
nh4_e	23	1	1	999.60939151
ni2_e	23	1	1	999.99989646
o2_e	23	1	1	995.71227114
pi_e	23	1	1	999.96557479
so4_e	23	1	1	999.9932456
tpha_e	23	1	1	9.9928071026
zn2_e	23	1	1	999.99989646
34dhbz_e	24	1	1	0.00035979603301
C80aPHA_e	24	1	1	0.092327708398
ca2_e	24	1	1	99.999836843
cbl1_e	24	1	1	0.001
cl_e	24	1	1	999.99983684
co2_e	24	1	1	3.3965757709
cobalt2_e	24	1	1	999.99989124
cu2_e	24	1	1	999.99989124
fe2_e	24	1	1	999.99943297
glycol_e	24	1	1	7.186099993
h2o_e	24	1	1	1007.2768312
h_e	24	1	1	1000.3464187
k_e	24	1	1	999.99388027
mg2_e	24	1	1	999.99972805
mn2_e	24	1	1	1000.0
mobd_e	24	1	1	999.99989124
na1_e	24	1	1	999.99986402
nh4_e	24	1	1	999.58969201
ni2_e	24	1	1	999.99989124
o2_e	24	1	1	995.49603826
pi_e	24	1	1	999.96383863
so4_e	24	1	1	999.99290495
tpha_e	24	1	1	9.9924438788
zn2_e	24	1	1	999.99989124
34dhbz_e	25	1	1	0.00036446441251
C80aPHA_e	25	1	1	0.096820230882
ca2_e	25	1	1	99.99982891
cbl1_e	25	1	1	0.001
cl_e	25	1	1	999.99982891
co2_e	25	1	1	3.5617434131
cobalt2_e	25	1	1	999.99988595
cu2_e	25	1	1	999.99988595
fe2_e	25	1	1	999.9994054
glycol_e	25	1	1	7.0493060165
h2o_e	25	1	1	1007.6305911
h_e	25	1	1	1000.3632486
k_e	25	1	1	999.99358271
mg2_e	25	1	1	999.99971482
mn2_e	25	1	1	1000.0
mobd_e	25	1	1	999.99988595
na1_e	25	1	1	999.99985741
nh4_e	25	1	1	999.56974187
ni2_e	25	1	1	999.99988595
o2_e	25	1	1	995.27705413
pi_e	25	1	1	999.96208038
so4_e	25	1	1	999.99255998
tpha_e	25	1	1	9.9920759866
zn2_e	25	1	1	999.99988595
34dhbz_e	26	1	1	0.00036919278817
C80aPHA_e	26	1	1	0.10136992581
ca2_e	26	1	1	99.999820876
cbl1_e	26	1	1	0.001
cl_e	26	1	1	999.99982088
co2_e	26	1	1	3.7290126741
cobalt2_e	26	1	1	999.9998806
cu2_e	26	1	1	999.9998806
fe2_e	26	1	1	999.99937747
glycol_e	26	1	1	6.9107716275
h2o_e	26	1	1	1007.9888518
h_e	26	1	1	1000.3802925
k_e	26	1	1	999.99328137
mg2_e	26	1	1	999.99970143
mn2_e	26	1	1	1000.0
mobd_e	26	1	1	999.9998806
na1_e	26	1	1	999.99985072
nh4_e	26	1	1	999.54953788
ni2_e	26	1	1	999.9998806
o2_e	26	1	1	995.05528374
pi_e	26	1	1	999.96029975
so4_e	26	1	1	999.99221061
tpha_e	26	1	1	9.9917033659
zn2_e	26	1	1	999.9998806
34dhbz_e	27	1	1	0.00037398193124
C80aPHA_e	27	1	1	0.10597752081
ca2_e	27	1	1	99.99981274
cbl1_e	27	1	1	0.001
cl_e	27	1	1	999.99981274
co2_e	27	1	1	3.8984102968
cobalt2_e	27	1	1	999.99987517
cu2_e	27	1	1	999.99987517
fe2_e	27	1	1	999.9993492
glycol_e	27	1	1	6.7704746817
h2o_e	27	1	1	1008.3516707
h_e	27	1	1	1000.3975532
k_e	27	1	1	999.99297619
mg2_e	27	1	1	999.99968787
mn2_e	27	1	1	1000.0
mobd_e	27	1	1	999.99987517
na1_e	27	1	1	999.99984394
nh4_e	27	1	1	999.52907683
ni2_e	27	1	1	999.99987517
o2_e	27	1	1	994.83069165
pi_e	27	1	1	999.95849647
so4_e	27	1	1	999.9918568
tpha_e	27	1	1	9.9913259561
zn2_e	27	1	1	999.99987517
34dhbz_e	28	1	1	0.00037883262289
C80aPHA_e	28	1	1	0.11064375276
ca2_e	28	1	1	99.9998045
cbl1_e	28	1	1	0.001
cl_e	28	1	1	999.9998045
co2_e	28	1	1	4.0699633643
cobalt2_e	28	1	1	999.99986968
cu2_e	28	1	1	999.99986968
fe2_e	28	1	1	999.99932056
glycol_e	28	1	1	6.6283927531
h2o_e	28	1	1	1008.7191057
h_e	28	1	1	1000.4150334
k_e	28	1	1	999.99266713
mg2_e	28	1	1	999.99967414
mn2_e	28	1	1	1000.0
mobd_e	28	1	1	999.99986968
na1_e	28	1	1	999.99983707
nh4_e	28	1	1	999.50835545
ni2_e	28	1	1	999.99986968
o2_e	28	1	1	994.60324194
pi_e	28	1	1	999.95667025
so4_e	28	1	1	999.99149848
tpha_e	28	1	1	9.9909436956
zn2_e	28	1	1	999.99986968
34dhbz_e	29	1	1	0.00038374565433
C80aPHA_e	29	1	1	0.11536936794
ca2_e	29	1	1	99.999796155
cbl1_e	29	1	1	0.001
cl_e	29	1	1	999.99979616
co2_e	29	1	1	4.2436993044
cobalt2_e	29	1	1	999.99986412
cu2_e	29	1	1	999.99986412
fe2_e	29	1	1	999.99929156
glycol_e	29	1	1	6.4845031302
h2o_e	29	1	1	1009.0912156
h_e	29	1	1	1000.4327359
k_e	29	1	1	999.99235414
mg2_e	29	1	1	999.99966023
mn2_e	29	1	1	1000.0
mobd_e	29	1	1	999.99986412
na1_e	29	1	1	999.99983011
nh4_e	29	1	1	999.48737041
ni2_e	29	1	1	999.99986412
o2_e	29	1	1	994.37289825
pi_e	29	1	1	999.95482079
so4_e	29	1	1	999.99113561
tpha_e	29	1	1	9.990556522
zn2_e	29	1	1	999.99986412
34dhbz_e	30	1	1	0.00038872182692
C80aPHA_e	30	1	1	0.12015512209
ca2_e	30	1	1	99.999787705
cbl1_e	30	1	1	0.001
cl_e	30	1	1	999.9997877
co2_e	30	1	1	4.4196458938
cobalt2_e	30	1	1	999.99985849
cu2_e	30	1	1	999.99985849
fe2_e	30	1	1	999.99926219
glycol_e	30	1	1	6.3387828127
h2o_e	30	1	1	1009.4680598
h_e	30	1	1	1000.4506636
k_e	30	1	1	999.99203717
mg2_e	30	1	1	999.99964614
mn2_e	30	1	1	1000.0
mobd_e	30	1	1	999.99985849
na1_e	30	1	1	999.99982307
nh4_e	30	1	1	999.46611837
ni2_e	30	1	1	999.99985849
o2_e	30	1	1	994.13962376
pi_e	30	1	1	999.9529478
so4_e	30	1	1	999.99076812
tpha_e	30	1	1	9.9901643721
zn2_e	30	1	1	999.99985849
34dhbz_e	31	1	1	0.00039376195232
C80aPHA_e	31	1	1	0.12500178061
ca2_e	31	1	1	99.999779146
cbl1_e	31	1	1	0.001
cl_e	31	1	1	999.99977915
co2_e	31	1	1	4.5978312629
cobalt2_e	31	1	1	999.99985278
cu2_e	31	1	1	999.99985278
fe2_e	31	1	1	999.99923245
glycol_e	31	1	1	6.1912085076
h2o_e	31	1	1	1009.8496986
h_e	31	1	1	1000.4688193
k_e	31	1	1	999.99171616
mg2_e	31	1	1	999.99963188
mn2_e	31	1	1	1000.0
mobd_e	31	1	1	999.99985278
na1_e	31	1	1	999.99981594
nh4_e	31	1	1	999.44459593
ni2_e	31	1	1	999.99985278
o2_e	31	1	1	993.90338119
pi_e	31	1	1	999.95105098
so4_e	31	1	1	999.99039595
tpha_e	31	1	1	9.9897671821
zn2_e	31	1	1	999.99985278
34dhbz_e	32	1	1	0.00039886685264
C80aPHA_e	32	1	1	0.12991011862
ca2_e	32	1	1	99.999770479
cbl1_e	32	1	1	0.001
cl_e	32	1	1	999.99977048
co2_e	32	1	1	4.7782838999
cobalt2_e	32	1	1	999.999847
