3.39166, 0.0
3.38324, 0.0
3.36178, 0.0
3.33461, 0.0
3.3142, 0.0
3.39752, 0.0
3.36225, 0.0
2.21382, 0.0
3.38468, 0.0
1.10846, 0.0
3.40528, 0.0
3.34726, 0.0
3.38468, 0.0
3.39926, 0.0
3.36938, 0.0
3.3464, 0.0
3.40528, 0.0
3.39581, 0.0
3.36225, 0.0
3.36145, 0.0
3.34942, 0.0
3.38324, 0.0
3.3142, 0.0
3.33424, 0.0
3.31956, 0.0
3.36004, 0.0
3.31956, 0.0
2.45239, 0.0
3.40528, 0.0
3.36145, 0.0
3.40528, 0.0
3.36284, 0.0
3.40528, 0.0
2.45239, 0.0
3.40528, 0.0
3.30807, 0.0
3.39581, 0.0
2.21382, 0.0
3.40528, 0.0
1.10846, 0.0
3.39581, 0.0
3.35742, 0.0
3.39581, 0.0
0.982426, 0.0
2.72254, 0.0
1.03602, 0.0
3.3039, 0.0
1.03602, 0.0
3.39848, 0.0
1.98142, 0.0
