metabolite	cycle	x	y	conc_mmol
cl_e	76	1	1	999.99914237
co2_e	76	1	1	25.946125498
cobalt2_e	76	1	1	999.99942832
cu2_e	76	1	1	999.99942832
fe2_e	76	1	1	999.99701941
h2o_e	76	1	1	1027.5585801
h_e	76	1	1	995.92778904
k_e	76	1	1	999.9678319
mg2_e	76	1	1	999.99857049
mn2_e	76	1	1	1000.0
mobd_e	76	1	1	999.99942832
na1_e	76	1	1	999.99928524
nh4_e	76	1	1	997.84323578
ni2_e	76	1	1	999.99942832
o2_e	76	1	1	973.94201012
pi_e	76	1	1	999.80991953
so4_e	76	1	1	999.96270525
tpha_e	76	1	1	7.0124632143
zn2_e	76	1	1	999.99942832
34dhbz_e	77	1	1	0.05637584047
C80aPHA_e	77	1	1	1.2269712575
ca2_e	77	1	1	99.999140892
cbl1_e	77	1	1	0.001
cl_e	77	1	1	999.99914089
co2_e	77	1	1	26.08548791
cobalt2_e	77	1	1	999.99942733
cu2_e	77	1	1	999.99942733
fe2_e	77	1	1	999.99701426
h2o_e	77	1	1	1027.5704249
h_e	77	1	1	995.84306697
k_e	77	1	1	999.96777632
mg2_e	77	1	1	999.99856802
mn2_e	77	1	1	1000.0
mobd_e	77	1	1	999.99942733
na1_e	77	1	1	999.99928401
nh4_e	77	1	1	997.83950917
ni2_e	77	1	1	999.99942733
o2_e	77	1	1	973.82555072
pi_e	77	1	1	999.8095911
so4_e	77	1	1	999.96264081
tpha_e	77	1	1	6.9424659362
zn2_e	77	1	1	999.99942733
34dhbz_e	78	1	1	0.033696342383
C80aPHA_e	78	1	1	1.2548386509
ca2_e	78	1	1	99.999132393
cbl1_e	78	1	1	0.001
cl_e	78	1	1	999.99913239
co2_e	78	1	1	26.499955163
cobalt2_e	78	1	1	999.99942166
cu2_e	78	1	1	999.99942166
fe2_e	78	1	1	999.99698473
h2o_e	78	1	1	1027.625036
h_e	78	1	1	995.69934656
k_e	78	1	1	999.96745754
mg2_e	78	1	1	999.99855385
mn2_e	78	1	1	1000.0
mobd_e	78	1	1	999.99942166
na1_e	78	1	1	999.99927693
nh4_e	78	1	1	997.81813594
ni2_e	78	1	1	999.99942166
o2_e	78	1	1	973.53044887
pi_e	78	1	1	999.80770743
so4_e	78	1	1	999.96227123
tpha_e	78	1	1	6.8725386554
zn2_e	78	1	1	999.99942166
34dhbz_e	79	1	1	0.010033968322
C80aPHA_e	79	1	1	1.2829807704
ca2_e	79	1	1	99.99912381
cbl1_e	79	1	1	0.001
cl_e	79	1	1	999.99912381
co2_e	79	1	1	26.917749079
cobalt2_e	79	1	1	999.99941594
cu2_e	79	1	1	999.99941594
fe2_e	79	1	1	999.9969549
h2o_e	79	1	1	1027.6801855
h_e	79	1	1	995.55496861
k_e	79	1	1	999.96713562
mg2_e	79	1	1	999.99853955
mn2_e	79	1	1	1000.0
mobd_e	79	1	1	999.99941594
na1_e	79	1	1	999.99926977
nh4_e	79	1	1	997.79655201
ni2_e	79	1	1	999.99941594
o2_e	79	1	1	973.23319711
pi_e	79	1	1	999.80580519
so4_e	79	1	1	999.961898
tpha_e	79	1	1	6.802681302
zn2_e	79	1	1	999.99941594
34dhbz_e	80	1	1	0.041384786411
C80aPHA_e	80	1	1	1.2944760845
ca2_e	80	1	1	99.999120411
cbl1_e	80	1	1	0.001
cl_e	80	1	1	999.99912041
co2_e	80	1	1	27.132325784
cobalt2_e	80	1	1	999.99941368
cu2_e	80	1	1	999.99941368
fe2_e	80	1	1	999.99694308
h2o_e	80	1	1	1027.7037741
h_e	80	1	1	995.45426936
k_e	80	1	1	999.96700811
mg2_e	80	1	1	999.99853388
mn2_e	80	1	1	1000.0
mobd_e	80	1	1	999.99941368
na1_e	80	1	1	999.99926694
nh4_e	80	1	1	997.78800333
ni2_e	80	1	1	999.99941368
o2_e	80	1	1	973.06793434
pi_e	80	1	1	999.80505177
so4_e	80	1	1	999.96175017
tpha_e	80	1	1	6.7328938058
zn2_e	80	1	1	999.99941368
34dhbz_e	81	1	1	0.016353066894
C80aPHA_e	81	1	1	1.3229882477
ca2_e	81	1	1	99.999111715
cbl1_e	81	1	1	0.001
cl_e	81	1	1	999.99911172
co2_e	81	1	1	27.554555109
cobalt2_e	81	1	1	999.99940788
cu2_e	81	1	1	999.99940788
fe2_e	81	1	1	999.99691286
h2o_e	81	1	1	1027.7596487
h_e	81	1	1	995.30905117
k_e	81	1	1	999.96668196
mg2_e	81	1	1	999.99851938
mn2_e	81	1	1	1000.0
mobd_e	81	1	1	999.99940788
na1_e	81	1	1	999.99925969
nh4_e	81	1	1	997.76613559
ni2_e	81	1	1	999.99940788
o2_e	81	1	1	972.76783219
pi_e	81	1	1	999.80312452
so4_e	81	1	1	999.96137204
tpha_e	81	1	1	6.6631760972
zn2_e	81	1	1	999.99940788
34dhbz_e	82	1	1	0.025901649722
C80aPHA_e	82	1	1	1.3410282799
ca2_e	82	1	1	99.999106281
cbl1_e	82	1	1	0.001
cl_e	82	1	1	999.99910628
co2_e	82	1	1	27.848936071
cobalt2_e	82	1	1	999.99940426
cu2_e	82	1	1	999.99940426
fe2_e	82	1	1	999.99689398
h2o_e	82	1	1	1027.7956758
h_e	82	1	1	995.19133307
k_e	82	1	1	999.96647813
mg2_e	82	1	1	999.99851033
mn2_e	82	1	1	1000.0
mobd_e	82	1	1	999.99940426
na1_e	82	1	1	999.99925516
nh4_e	82	1	1	997.75246972
ni2_e	82	1	1	999.99940426
o2_e	82	1	1	972.5507708
pi_e	82	1	1	999.80192011
so4_e	82	1	1	999.96113572
tpha_e	82	1	1	6.5935281062
zn2_e	82	1	1	999.99940426
34dhbz_e	83	1	1	0.0019599415009
C80aPHA_e	83	1	1	1.3691670546
ca2_e	83	1	1	99.999097704
cbl1_e	83	1	1	0.001
cl_e	83	1	1	999.9990977
co2_e	83	1	1	28.266538674
cobalt2_e	83	1	1	999.99939854
cu2_e	83	1	1	999.99939854
fe2_e	83	1	1	999.99686417
h2o_e	83	1	1	1027.8508701
h_e	83	1	1	995.04722014
k_e	83	1	1	999.96615644
mg2_e	83	1	1	999.99849603
mn2_e	83	1	1	1000.0
mobd_e	83	1	1	999.99939854
na1_e	83	1	1	999.99924802
nh4_e	83	1	1	997.73090132
ni2_e	83	1	1	999.99939854
o2_e	83	1	1	972.25369968
pi_e	83	1	1	999.80001924
so4_e	83	1	1	999.96076276
tpha_e	83	1	1	6.5239497633
zn2_e	83	1	1	999.99939854
34dhbz_e	84	1	1	0.06458001524
C80aPHA_e	84	1	1	1.3711253939
ca2_e	84	1	1	99.999097279
cbl1_e	84	1	1	0.001
cl_e	84	1	1	999.99909728
co2_e	84	1	1	28.364556606
cobalt2_e	84	1	1	999.99939826
cu2_e	84	1	1	999.99939826
fe2_e	84	1	1	999.99686269
h2o_e	84	1	1	1027.8564186
h_e	84	1	1	994.97176489
k_e	84	1	1	999.96614047
mg2_e	84	1	1	999.99849532
mn2_e	84	1	1	1000.0
mobd_e	84	1	1	999.99939826
na1_e	84	1	1	999.99924766
nh4_e	84	1	1	997.72983093
ni2_e	84	1	1	999.99939826
o2_e	84	1	1	972.1641919
pi_e	84	1	1	999.79992491
so4_e	84	1	1	999.96074425
tpha_e	84	1	1	6.4544409987
zn2_e	84	1	1	999.99939826
34dhbz_e	85	1	1	0.036916793395
C80aPHA_e	85	1	1	1.4003456409
ca2_e	85	1	1	99.999088367
cbl1_e	85	1	1	0.001
cl_e	85	1	1	999.99908837
co2_e	85	1	1	28.795261909
cobalt2_e	85	1	1	999.99939232
cu2_e	85	1	1	999.99939232
fe2_e	85	1	1	999.99683172
h2o_e	85	1	1	1027.9136809
h_e	85	1	1	994.82495014
k_e	85	1	1	999.96580622
mg2_e	85	1	1	999.99848047
mn2_e	85	1	1	1000.0
mobd_e	85	1	1	999.99939232
na1_e	85	1	1	999.99924023
nh4_e	85	1	1	997.70742011
ni2_e	85	1	1	999.99939232
o2_e	85	1	1	971.85864673
pi_e	85	1	1	999.79794979
so4_e	85	1	1	999.96035673
tpha_e	85	1	1	6.3850017429
zn2_e	85	1	1	999.99939232
34dhbz_e	86	1	1	0.0082268634956
C80aPHA_e	86	1	1	1.4298539508
ca2_e	86	1	1	99.999079368
cbl1_e	86	1	1	0.001
cl_e	86	1	1	999.99907937
co2_e	86	1	1	29.229459254
cobalt2_e	86	1	1	999.99938632
cu2_e	86	1	1	999.99938632
fe2_e	86	1	1	999.99680044
h2o_e	86	1	1	1027.9715076
h_e	86	1	1	994.67744204
k_e	86	1	1	999.96546866
mg2_e	86	1	1	999.99846547
mn2_e	86	1	1	1000.0
mobd_e	86	1	1	999.99938632
na1_e	86	1	1	999.99923273
nh4_e	86	1	1	997.68478837
ni2_e	86	1	1	999.99938632
o2_e	86	1	1	971.55084338
pi_e	86	1	1	999.7959552
so4_e	86	1	1	999.95996538
tpha_e	86	1	1	6.3156319263
zn2_e	86	1	1	999.99938632
34dhbz_e	87	1	1	0.050121101798
C80aPHA_e	87	1	1	1.4380101277
ca2_e	87	1	1	99.999077016
cbl1_e	87	1	1	0.001
cl_e	87	1	1	999.99907702
co2_e	87	1	1	29.403008726
cobalt2_e	87	1	1	999.99938475
cu2_e	87	1	1	999.99938475
fe2_e	87	1	1	999.99679227
h2o_e	87	1	1	1027.9888486
h_e	87	1	1	994.58594029
k_e	87	1	1	999.96538047
mg2_e	87	1	1	999.99846155
mn2_e	87	1	1	1000.0
mobd_e	87	1	1	999.99938475
na1_e	87	1	1	999.99923077
nh4_e	87	1	1	997.67887534
ni2_e	87	1	1	999.99938475
o2_e	87	1	1	971.4123263
pi_e	87	1	1	999.79543407
so4_e	87	1	1	999.95986313
tpha_e	87	1	1	6.2463314795
zn2_e	87	1	1	999.99938475
34dhbz_e	88	1	1	0.020146629575
C80aPHA_e	88	1	1	1.4678632555
ca2_e	88	1	1	99.999067912
cbl1_e	88	1	1	0.001
cl_e	88	1	1	999.99906791
co2_e	88	1	1	29.841330574
cobalt2_e	88	1	1	999.99937868
cu2_e	88	1	1	999.99937868
fe2_e	88	1	1	999.99676063
h2o_e	88	1	1	1028.0473511
h_e	88	1	1	994.43765777
k_e	88	1	1	999.96503897
mg2_e	88	1	1	999.99844637
mn2_e	88	1	1	1000.0
mobd_e	88	1	1	999.99937868
na1_e	88	1	1	999.99922319
nh4_e	88	1	1	997.65597913
ni2_e	88	1	1	999.99937868
o2_e	88	1	1	971.10187542
pi_e	88	1	1	999.79341618
so4_e	88	1	1	999.95946721
tpha_e	88	1	1	6.1771003332
zn2_e	88	1	1	999.99937868
34dhbz_e	89	1	1	0.024245639387
C80aPHA_e	89	1	1	1.4873975003
ca2_e	89	1	1	99.999062021
cbl1_e	89	1	1	0.001
cl_e	89	1	1	999.99906202
co2_e	89	1	1	30.153677176
cobalt2_e	89	1	1	999.99937475
cu2_e	89	1	1	999.99937475
fe2_e	89	1	1	999.99674016
h2o_e	89	1	1	1028.0862975
h_e	89	1	1	994.31647297
k_e	89	1	1	999.96481802
mg2_e	89	1	1	999.99843655
mn2_e	89	1	1	1000.0
mobd_e	89	1	1	999.99937475
na1_e	89	1	1	999.99921828
nh4_e	89	1	1	997.64116504
ni2_e	89	1	1	999.99937475
o2_e	89	1	1	970.87324799
pi_e	89	1	1	999.79211058
so4_e	89	1	1	999.95921104
tpha_e	89	1	1	6.107938418
zn2_e	89	1	1	999.99937475
34dhbz_e	90	1	1	0.016226793199
C80aPHA_e	90	1	1	1.5105720015
ca2_e	90	1	1	99.999054998
cbl1_e	90	1	1	0.001
cl_e	90	1	1	999.999055
co2_e	90	1	1	30.51041591
cobalt2_e	90	1	1	999.99937007
cu2_e	90	1	1	999.99937007
fe2_e	90	1	1	999.99671575
h2o_e	90	1	1	1028.1321607
h_e	90	1	1	994.18581441
k_e	90	1	1	999.96455461
mg2_e	90	1	1	999.99842485
mn2_e	90	1	1	1000.0
mobd_e	90	1	1	999.99937007
na1_e	90	1	1	999.99921242
nh4_e	90	1	1	997.62350426
ni2_e	90	1	1	999.99937007
o2_e	90	1	1	970.61580539
pi_e	90	1	1	999.7905541
so4_e	90	1	1	999.95890565
tpha_e	90	1	1	6.0388456648
zn2_e	90	1	1	999.99937007
34dhbz_e	91	1	1	0.034547173463
C80aPHA_e	91	1	1	1.5257652033
ca2_e	91	1	1	99.999050461
cbl1_e	91	1	1	0.001
cl_e	91	1	1	999.99905046
co2_e	91	1	1	30.769700352
cobalt2_e	91	1	1	999.99936705
cu2_e	91	1	1	999.99936705
fe2_e	91	1	1	999.99669998
h2o_e	91	1	1	1028.1628975
h_e	91	1	1	994.07613077
k_e	91	1	1	999.96438444
mg2_e	91	1	1	999.99841729
mn2_e	91	1	1	1000.0
mobd_e	91	1	1	999.99936705
na1_e	91	1	1	999.99920864
nh4_e	91	1	1	997.61209459
ni2_e	91	1	1	999.99936705
o2_e	91	1	1	970.42166717
pi_e	91	1	1	999.78954853
so4_e	91	1	1	999.95870836
tpha_e	91	1	1	5.9698220043
zn2_e	91	1	1	999.99936705
34dhbz_e	92	1	1	0.0015560087075
C80aPHA_e	92	1	1	1.5564429117
ca2_e	92	1	1	99.999041105
cbl1_e	92	1	1	0.001
cl_e	92	1	1	999.99904111
co2_e	92	1	1	31.217940436
cobalt2_e	92	1	1	999.99936081
cu2_e	92	1	1	999.99936081
fe2_e	92	1	1	999.99666747
h2o_e	92	1	1	1028.2230159
h_e	92	1	1	993.92594127
k_e	92	1	1	999.96403351
mg2_e	92	1	1	999.99840169
mn2_e	92	1	1	1000.0
mobd_e	92	1	1	999.99936081
na1_e	92	1	1	999.99920085
nh4_e	92	1	1	997.58856596
ni2_e	92	1	1	999.99936081
o2_e	92	1	1	970.10483001
pi_e	92	1	1	999.7874749
so4_e	92	1	1	999.9583015
tpha_e	92	1	1	5.9008673674
zn2_e	92	1	1	999.99936081
34dhbz_e	93	1	1	0.06573915951
C80aPHA_e	93	1	1	1.5577333109
ca2_e	93	1	1	99.999040899
cbl1_e	93	1	1	0.001
cl_e	93	1	1	999.9990409
co2_e	93	1	1	31.30745697
cobalt2_e	93	1	1	999.99936067
cu2_e	93	1	1	999.99936067
fe2_e	93	1	1	999.99666675
h2o_e	93	1	1	1028.2274067
h_e	93	1	1	993.85281068
k_e	93	1	1	999.96402575
mg2_e	93	1	1	999.99840135
mn2_e	93	1	1	1000.0
mobd_e	93	1	1	999.99936067
na1_e	93	1	1	999.99920067
nh4_e	93	1	1	997.58804612
ni2_e	93	1	1	999.99936067
o2_e	93	1	1	970.02097306
pi_e	93	1	1	999.78742912
so4_e	93	1	1	999.95829253
tpha_e	93	1	1	5.8319816852
zn2_e	93	1	1	999.99936067
34dhbz_e	94	1	1	0.031683618801
C80aPHA_e	94	1	1	1.5886898341
ca2_e	94	1	1	99.999031457
cbl1_e	94	1	1	0.001
cl_e	94	1	1	999.99903146
co2_e	94	1	1	31.759006355
cobalt2_e	94	1	1	999.99935438
cu2_e	94	1	1	999.99935438
fe2_e	94	1	1	999.99663394
h2o_e	94	1	1	1028.2880715
h_e	94	1	1	993.70202072
k_e	94	1	1	999.96367163
mg2_e	94	1	1	999.99838561
mn2_e	94	1	1	1000.0
mobd_e	94	1	1	999.99935438
na1_e	94	1	1	999.9991928
nh4_e	94	1	1	997.56430364
ni2_e	94	1	1	999.99935438
o2_e	94	1	1	969.70202086
pi_e	94	1	1	999.78533665
so4_e	94	1	1	999.95788197
tpha_e	94	1	1	5.7631648887
zn2_e	94	1	1	999.99935438
34dhbz_e	95	1	1	0.0067594396034
C80aPHA_e	95	1	1	1.6168648528
ca2_e	95	1	1	99.999022884
cbl1_e	95	1	1	0.001
cl_e	95	1	1	999.99902288
co2_e	95	1	1	32.176583933
cobalt2_e	95	1	1	999.99934867
cu2_e	95	1	1	999.99934867
fe2_e	95	1	1	999.99660414
h2o_e	95	1	1	1028.343479
h_e	95	1	1	993.55857893
k_e	95	1	1	999.96335006
mg2_e	95	1	1	999.99837132
mn2_e	95	1	1	1000.0
mobd_e	95	1	1	999.99934867
na1_e	95	1	1	999.99918566
nh4_e	95	1	1	997.54274332
ni2_e	95	1	1	999.99934867
o2_e	95	1	1	969.40514015
pi_e	95	1	1	999.78343649
so4_e	95	1	1	999.95750915
tpha_e	95	1	1	5.694416909
zn2_e	95	1	1	999.99934867
34dhbz_e	96	1	1	0.055825900194
C80aPHA_e	96	1	1	1.6226585908
ca2_e	96	1	1	99.999021279
cbl1_e	96	1	1	0.001
cl_e	96	1	1	999.99902128
co2_e	96	1	1	32.320949807
cobalt2_e	96	1	1	999.9993476
cu2_e	96	1	1	999.9993476
fe2_e	96	1	1	999.99659856
h2o_e	96	1	1	1028.3564475
h_e	96	1	1	993.47383982
k_e	96	1	1	999.96328986
mg2_e	96	1	1	999.99836864
mn2_e	96	1	1	1000.0
mobd_e	96	1	1	999.9993476
na1_e	96	1	1	999.99918432
nh4_e	96	1	1	997.53870705
ni2_e	96	1	1	999.9993476
o2_e	96	1	1	969.28570586
pi_e	96	1	1	999.78308076
so4_e	96	1	1	999.95743936
tpha_e	96	1	1	5.6257376772
zn2_e	96	1	1	999.9993476
34dhbz_e	97	1	1	0.019554394936
C80aPHA_e	97	1	1	1.6542198826
ca2_e	97	1	1	99.999011654
cbl1_e	97	1	1	0.001
cl_e	97	1	1	999.99901165
co2_e	97	1	1	32.779770036
cobalt2_e	97	1	1	999.99934118
cu2_e	97	1	1	999.99934118
fe2_e	97	1	1	999.99656511
h2o_e	97	1	1	1028.4182974
h_e	97	1	1	993.32165467
k_e	97	1	1	999.96292882
mg2_e	97	1	1	999.9983526
mn2_e	97	1	1	1000.0
mobd_e	97	1	1	999.99934118
na1_e	97	1	1	999.9991763
nh4_e	97	1	1	997.51450075
ni2_e	97	1	1	999.99934118
o2_e	97	1	1	968.96207324
pi_e	97	1	1	999.7809474
so4_e	97	1	1	999.95702078
tpha_e	97	1	1	5.5571271247
zn2_e	97	1	1	999.99934118
34dhbz_e	98	1	1	0.032680289633
C80aPHA_e	98	1	1	1.6708316487
ca2_e	98	1	1	99.999006683
cbl1_e	98	1	1	0.001
cl_e	98	1	1	999.99900668
co2_e	98	1	1	33.056096624
cobalt2_e	98	1	1	999.99933787
cu2_e	98	1	1	999.99933787
fe2_e	98	1	1	999.99654784
h2o_e	98	1	1	1028.4518083
h_e	98	1	1	993.20869896
k_e	98	1	1	999.9627424
mg2_e	98	1	1	999.99834432
mn2_e	98	1	1	1000.0
mobd_e	98	1	1	999.99933787
na1_e	98	1	1	999.99917216
nh4_e	98	1	1	997.50200162
ni2_e	98	1	1	999.99933787
o2_e	98	1	1	968.75696864
pi_e	98	1	1	999.77984583
so4_e	98	1	1	999.95680465
tpha_e	98	1	1	5.4885851828
zn2_e	98	1	1	999.99933787
34dhbz_e	99	1	1	0.0094689190253
C80aPHA_e	99	1	1	1.698402906
ca2_e	99	1	1	99.998998303
cbl1_e	99	1	1	0.001
cl_e	99	1	1	999.9989983
co2_e	99	1	1	33.466149178
cobalt2_e	99	1	1	999.99933228
cu2_e	99	1	1	999.99933228
fe2_e	99	1	1	999.99651871
h2o_e	99	1	1	1028.5061179
h_e	99	1	1	993.06709259
k_e	99	1	1	999.96242806
mg2_e	99	1	1	999.99833035
mn2_e	99	1	1	1000.0
mobd_e	99	1	1	999.99933228
na1_e	99	1	1	999.99916517
nh4_e	99	1	1	997.48092587
ni2_e	99	1	1	999.99933228
o2_e	99	1	1	968.46503292
pi_e	99	1	1	999.77798837
so4_e	99	1	1	999.9564402
tpha_e	99	1	1	5.4201117827
zn2_e	99	1	1	999.99933228
34dhbz_e	100	1	1	0.051744753929
C80aPHA_e	100	1	1	1.706162664
ca2_e	100	1	1	99.99899609
cbl1_e	100	1	1	0.001
cl_e	100	1	1	999.99899609
co2_e	100	1	1	33.634355878
cobalt2_e	100	1	1	999.99933081
cu2_e	100	1	1	999.99933081
fe2_e	100	1	1	999.99651102
h2o_e	100	1	1	1028.5228627
h_e	100	1	1	992.97745572
k_e	100	1	1	999.96234508
mg2_e	100	1	1	999.99832666
mn2_e	100	1	1	1000.0
mobd_e	100	1	1	999.99933081
na1_e	100	1	1	999.99916333
nh4_e	100	1	1	997.47536247
ni2_e	100	1	1	999.99933081
o2_e	100	1	1	968.33017349
pi_e	100	1	1	999.77749806
so4_e	100	1	1	999.956344
tpha_e	100	1	1	5.3517068561
zn2_e	100	1	1	999.99933081
34dhbz_e	101	1	1	0.012643497451
C80aPHA_e	101	1	1	1.7384930276
ca2_e	101	1	1	99.99898623
cbl1_e	101	1	1	0.001
cl_e	101	1	1	999.99898623
co2_e	101	1	1	34.102410536
cobalt2_e	101	1	1	999.99932423
cu2_e	101	1	1	999.99932423
fe2_e	101	1	1	999.99647675
h2o_e	101	1	1	1028.5862198
h_e	101	1	1	992.82350809
k_e	101	1	1	999.96197524
mg2_e	101	1	1	999.99831022
mn2_e	101	1	1	1000.0
mobd_e	101	1	1	999.99932423
na1_e	101	1	1	999.99915511
nh4_e	101	1	1	997.45056632
ni2_e	101	1	1	999.99932423
o2_e	101	1	1	968.00060063
pi_e	101	1	1	999.77531272
so4_e	101	1	1	999.95591523
tpha_e	101	1	1	5.2833703344
zn2_e	101	1	1	999.99932423
34dhbz_e	102	1	1	0.046812171473
C80aPHA_e	102	1	1	1.7486598382
ca2_e	102	1	1	99.998983271
cbl1_e	102	1	1	0.001
cl_e	102	1	1	999.99898327
co2_e	102	1	1	34.299918538
cobalt2_e	102	1	1	999.99932226
cu2_e	102	1	1	999.99932226
fe2_e	102	1	1	999.99646647
h2o_e	102	1	1	1028.6075536
h_e	102	1	1	992.72769102
k_e	102	1	1	999.96186425
mg2_e	102	1	1	999.99830529
mn2_e	102	1	1	1000.0
mobd_e	102	1	1	999.99932226
na1_e	102	1	1	999.99915265
nh4_e	102	1	1	997.4431245
ni2_e	102	1	1	999.99932226
o2_e	102	1	1	967.84674099
pi_e	102	1	1	999.77465685
so4_e	102	1	1	999.95578654
tpha_e	102	1	1	5.2151021492
zn2_e	102	1	1	999.99932226
34dhbz_e	103	1	1	0.0062735308025
C80aPHA_e	103	1	1	1.7813816346
ca2_e	103	1	1	99.998973292
cbl1_e	103	1	1	0.001
cl_e	103	1	1	999.99897329
co2_e	103	1	1	34.772676091
cobalt2_e	103	1	1	999.99931561
cu2_e	103	1	1	999.99931561
fe2_e	103	1	1	999.99643179
h2o_e	103	1	1	1028.6716777
h_e	103	1	1	992.57284347
k_e	103	1	1	999.96148994
mg2_e	103	1	1	999.99828866
mn2_e	103	1	1	1000.0
mobd_e	103	1	1	999.99931561
na1_e	103	1	1	999.99914433
nh4_e	103	1	1	997.41802813
ni2_e	103	1	1	999.99931561
o2_e	103	1	1	967.51414188
pi_e	103	1	1	999.77244505
so4_e	103	1	1	999.95535258
tpha_e	103	1	1	5.1469022323
zn2_e	103	1	1	999.99931561
34dhbz_e	104	1	1	0.057876474538
C80aPHA_e	104	1	1	1.7862370479
ca2_e	104	1	1	99.998971988
cbl1_e	104	1	1	0.001
cl_e	104	1	1	999.99897199
co2_e	104	1	1	34.905278934
cobalt2_e	104	1	1	999.99931474
cu2_e	104	1	1	999.99931474
fe2_e	104	1	1	999.99642726
h2o_e	104	1	1	1028.6829609
h_e	104	1	1	992.49106832
k_e	104	1	1	999.96144105
mg2_e	104	1	1	999.99828648
mn2_e	104	1	1	1000.0
mobd_e	104	1	1	999.99931474
na1_e	104	1	1	999.99914324
nh4_e	104	1	1	997.41475024
ni2_e	104	1	1	999.99931474
o2_e	104	1	1	967.4024624
pi_e	104	1	1	999.77215617
so4_e	104	1	1	999.9552959
tpha_e	104	1	1	5.0787705152
zn2_e	104	1	1	999.99931474
34dhbz_e	105	1	1	0.016085115254
C80aPHA_e	105	1	1	1.8192947895
ca2_e	105	1	1	99.998961906
cbl1_e	105	1	1	0.001
cl_e	105	1	1	999.99896191
co2_e	105	1	1	35.382053631
cobalt2_e	105	1	1	999.99930802
cu2_e	105	1	1	999.99930802
fe2_e	105	1	1	999.99639222
h2o_e	105	1	1	1028.7477434
h_e	105	1	1	992.33546752
k_e	105	1	1	999.96106289
mg2_e	105	1	1	999.99826968
mn2_e	105	1	1	1000.0
mobd_e	105	1	1	999.99930802
na1_e	105	1	1	999.99913484
nh4_e	105	1	1	997.38939621
ni2_e	105	1	1	999.99930802
o2_e	105	1	1	967.06728511
pi_e	105	1	1	999.76992166
so4_e	105	1	1	999.95485747
tpha_e	105	1	1	5.0107069298
zn2_e	105	1	1	999.99930802
34dhbz_e	106	1	1	0.042526159186
C80aPHA_e	106	1	1	1.8317113287
ca2_e	106	1	1	99.998958252
cbl1_e	106	1	1	0.001
cl_e	106	1	1	999.99895825
co2_e	106	1	1	35.6068649
cobalt2_e	106	1	1	999.99930558
cu2_e	106	1	1	999.99930558
fe2_e	106	1	1	999.99637952
h2o_e	106	1	1	1028.7733909
h_e	106	1	1	992.23400807
k_e	106	1	1	999.96092581
mg2_e	106	1	1	999.99826359
mn2_e	106	1	1	1000.0
mobd_e	106	1	1	999.99930558
na1_e	106	1	1	999.99913179
nh4_e	106	1	1	997.38020496
ni2_e	106	1	1	999.99930558
o2_e	106	1	1	966.89575177
pi_e	106	1	1	999.76911161
so4_e	106	1	1	999.95469854
tpha_e	106	1	1	4.9427114081
zn2_e	106	1	1	999.99930558
34dhbz_e	107	1	1	0.0012630756614
C80aPHA_e	107	1	1	1.8645665303
ca2_e	107	1	1	99.998948235
cbl1_e	107	1	1	0.001
cl_e	107	1	1	999.99894824
co2_e	107	1	1	36.081097917
cobalt2_e	107	1	1	999.99929891
cu2_e	107	1	1	999.99929891
fe2_e	107	1	1	999.99634471
h2o_e	107	1	1	1028.8378157
h_e	107	1	1	992.07906222
k_e	107	1	1	999.96055011
mg2_e	107	1	1	999.99824689
mn2_e	107	1	1	1000.0
mobd_e	107	1	1	999.99929891
na1_e	107	1	1	999.99912345
nh4_e	107	1	1	997.35501616
ni2_e	107	1	1	999.99929891
o2_e	107	1	1	966.56225141
pi_e	107	1	1	999.76689167
so4_e	107	1	1	999.95426297
tpha_e	107	1	1	4.8747838818
zn2_e	107	1	1	999.99929891
34dhbz_e	108	1	1	0.065932348562
C80aPHA_e	108	1	1	1.8653879745
ca2_e	108	1	1	99.998948192
cbl1_e	108	1	1	0.001
cl_e	108	1	1	999.99894819
co2_e	108	1	1	36.164309825
cobalt2_e	108	1	1	999.99929888
cu2_e	108	1	1	999.99929888
fe2_e	108	1	1	999.99634456
h2o_e	108	1	1	1028.8414941
h_e	108	1	1	992.00810749
k_e	108	1	1	999.9605485
mg2_e	108	1	1	999.99824682
mn2_e	108	1	1	1000.0
mobd_e	108	1	1	999.99929888
na1_e	108	1	1	999.99912341
nh4_e	108	1	1	997.35490806
ni2_e	108	1	1	999.99929888
o2_e	108	1	1	966.48270548
pi_e	108	1	1	999.76688219
so4_e	108	1	1	999.95426111
tpha_e	108	1	1	4.8069242831
zn2_e	108	1	1	999.99929888
34dhbz_e	109	1	1	0.021498091417
C80aPHA_e	109	1	1	1.899159217
ca2_e	109	1	1	99.998937893
cbl1_e	109	1	1	0.001
cl_e	109	1	1	999.99893789
co2_e	109	1	1	36.649634082
cobalt2_e	109	1	1	999.99929201
cu2_e	109	1	1	999.99929201
fe2_e	109	1	1	999.99630877
h2o_e	109	1	1	1028.9076748
h_e	109	1	1	991.85088917
k_e	109	1	1	999.96016218
mg2_e	109	1	1	999.99822965
mn2_e	109	1	1	1000.0
mobd_e	109	1	1	999.99929201
na1_e	109	1	1	999.99911483
nh4_e	109	1	1	997.32900681
ni2_e	109	1	1	999.99929201
o2_e	109	1	1	966.14203479
pi_e	109	1	1	999.76459945
so4_e	109	1	1	999.95381322
tpha_e	109	1	1	4.739132544
zn2_e	109	1	1	999.99929201
34dhbz_e	110	1	1	0.035801422586
