metabolite	cycle	x	y	conc_mmol
ca2_e	77	1	1	99.999090181
cbl1_e	77	1	1	0.001
cl_e	77	1	1	999.99909018
co2_e	77	1	1	28.539111212
cobalt2_e	77	1	1	999.99939353
cu2_e	77	1	1	999.99939353
fe2_e	77	1	1	999.99683802
h2o_e	77	1	1	1028.0478285
h_e	77	1	1	994.98208011
k_e	77	1	1	999.96587424
mg2_e	77	1	1	999.99848349
mn2_e	77	1	1	1000.0
mobd_e	77	1	1	999.99939353
na1_e	77	1	1	999.99924175
nh4_e	77	1	1	997.71198064
ni2_e	77	1	1	999.99939353
o2_e	77	1	1	972.00673316
pi_e	77	1	1	999.79835167
so4_e	77	1	1	999.96043556
tpha_e	77	1	1	6.4826651599
zn2_e	77	1	1	999.99939353
34dhbz_e	78	1	1	0.06743155982
C80aPHA_e	78	1	1	1.3863772024
ca2_e	78	1	1	99.99908947
cbl1_e	78	1	1	0.001
cl_e	78	1	1	999.99908947
co2_e	78	1	1	28.654227436
cobalt2_e	78	1	1	999.99939305
cu2_e	78	1	1	999.99939305
fe2_e	78	1	1	999.99683555
h2o_e	78	1	1	1028.055283
h_e	78	1	1	994.89884663
k_e	78	1	1	999.96584758
mg2_e	78	1	1	999.99848231
mn2_e	78	1	1	1000.0
mobd_e	78	1	1	999.99939305
na1_e	78	1	1	999.99924115
nh4_e	78	1	1	997.71019307
ni2_e	78	1	1	999.99939305
o2_e	78	1	1	971.90419851
pi_e	78	1	1	999.79819413
so4_e	78	1	1	999.96040465
tpha_e	78	1	1	6.4079130762
zn2_e	78	1	1	999.99939305
34dhbz_e	79	1	1	0.039453918864
C80aPHA_e	79	1	1	1.4172683158
ca2_e	79	1	1	99.999080049
cbl1_e	79	1	1	0.001
cl_e	79	1	1	999.99908005
co2_e	79	1	1	29.110828659
cobalt2_e	79	1	1	999.99938677
cu2_e	79	1	1	999.99938677
fe2_e	79	1	1	999.99680281
h2o_e	79	1	1	1028.1158196
h_e	79	1	1	994.74236934
k_e	79	1	1	999.96549421
mg2_e	79	1	1	999.9984666
mn2_e	79	1	1	1000.0
mobd_e	79	1	1	999.99938677
na1_e	79	1	1	999.9992333
nh4_e	79	1	1	997.68650077
ni2_e	79	1	1	999.99938677
o2_e	79	1	1	971.5799143
pi_e	79	1	1	999.79610607
so4_e	79	1	1	999.95999497
tpha_e	79	1	1	6.3332357445
zn2_e	79	1	1	999.99938677
34dhbz_e	80	1	1	0.01038959342
C80aPHA_e	80	1	1	1.4484639642
ca2_e	80	1	1	99.999070535
cbl1_e	80	1	1	0.001
cl_e	80	1	1	999.99907053
co2_e	80	1	1	29.571120338
cobalt2_e	80	1	1	999.99938043
cu2_e	80	1	1	999.99938043
fe2_e	80	1	1	999.99676975
h2o_e	80	1	1	1028.176953
h_e	80	1	1	994.58516031
k_e	80	1	1	999.96513736
mg2_e	80	1	1	999.99845074
mn2_e	80	1	1	1000.0
mobd_e	80	1	1	999.99938043
na1_e	80	1	1	999.99922537
nh4_e	80	1	1	997.6625749
ni2_e	80	1	1	999.99938043
o2_e	80	1	1	971.25324406
pi_e	80	1	1	999.79399743
so4_e	80	1	1	999.95958124
tpha_e	80	1	1	6.2586330903
zn2_e	80	1	1	999.99938043
34dhbz_e	81	1	1	0.048855215349
C80aPHA_e	81	1	1	1.4592287879
ca2_e	81	1	1	99.999067382
cbl1_e	81	1	1	0.001
cl_e	81	1	1	999.99906738
co2_e	81	1	1	29.78200703
cobalt2_e	81	1	1	999.99937833
cu2_e	81	1	1	999.99937833
fe2_e	81	1	1	999.99675879
h2o_e	81	1	1	1028.1993493
h_e	81	1	1	994.48154846
k_e	81	1	1	999.96501911
mg2_e	81	1	1	999.99844549
mn2_e	81	1	1	1000.0
mobd_e	81	1	1	999.99937833
na1_e	81	1	1	999.99922274
nh4_e	81	1	1	997.65464683
ni2_e	81	1	1	999.99937833
o2_e	81	1	1	971.08855942
pi_e	81	1	1	999.79329871
so4_e	81	1	1	999.95944415
tpha_e	81	1	1	6.1841050386
zn2_e	81	1	1	999.99937833
34dhbz_e	82	1	1	0.018351468881
C80aPHA_e	82	1	1	1.4908127126
ca2_e	82	1	1	99.99905775
cbl1_e	82	1	1	0.001
cl_e	82	1	1	999.99905775
co2_e	82	1	1	30.246950055
cobalt2_e	82	1	1	999.99937191
cu2_e	82	1	1	999.99937191
fe2_e	82	1	1	999.99672531
h2o_e	82	1	1	1028.2612436
h_e	82	1	1	994.32346041
k_e	82	1	1	999.96465781
mg2_e	82	1	1	999.99842943
mn2_e	82	1	1	1000.0
mobd_e	82	1	1	999.99937191
na1_e	82	1	1	999.99921472
nh4_e	82	1	1	997.63042316
ni2_e	82	1	1	999.99937191
o2_e	82	1	1	970.75890095
pi_e	82	1	1	999.79116382
so4_e	82	1	1	999.95902527
tpha_e	82	1	1	6.1096515151
zn2_e	82	1	1	999.99937191
34dhbz_e	83	1	1	0.031201600792
C80aPHA_e	83	1	1	1.5092716466
ca2_e	83	1	1	99.999052205
cbl1_e	83	1	1	0.001
cl_e	83	1	1	999.9990522
co2_e	83	1	1	30.551663919
cobalt2_e	83	1	1	999.99936821
cu2_e	83	1	1	999.99936821
fe2_e	83	1	1	999.99670604
h2o_e	83	1	1	1028.2982599
h_e	83	1	1	994.19982713
k_e	83	1	1	999.96444983
mg2_e	83	1	1	999.99842019
mn2_e	83	1	1	1000.0
mobd_e	83	1	1	999.99936821
na1_e	83	1	1	999.9992101
nh4_e	83	1	1	997.61647847
ni2_e	83	1	1	999.99936821
o2_e	83	1	1	970.53331296
pi_e	83	1	1	999.78993485
so4_e	83	1	1	999.95878414
tpha_e	83	1	1	6.035272445
zn2_e	83	1	1	999.99936821
34dhbz_e	84	1	1	0.0023873321881
C80aPHA_e	84	1	1	1.5402980369
ca2_e	84	1	1	99.999042749
cbl1_e	84	1	1	0.001
cl_e	84	1	1	999.99904275
co2_e	84	1	1	31.009727972
cobalt2_e	84	1	1	999.99936191
cu2_e	84	1	1	999.99936191
fe2_e	84	1	1	999.99667318
h2o_e	84	1	1	1028.3591265
h_e	84	1	1	994.04333541
k_e	84	1	1	999.96409516
mg2_e	84	1	1	999.99840443
mn2_e	84	1	1	1000.0
mobd_e	84	1	1	999.99936191
na1_e	84	1	1	999.99920222
nh4_e	84	1	1	997.59269878
ni2_e	84	1	1	999.99936191
o2_e	84	1	1	970.20814998
pi_e	84	1	1	999.78783909
so4_e	84	1	1	999.95837294
tpha_e	84	1	1	5.960967754
zn2_e	84	1	1	999.99936191
34dhbz_e	85	1	1	0.068912501913
C80aPHA_e	85	1	1	1.5424899106
ca2_e	85	1	1	99.99904227
cbl1_e	85	1	1	0.001
cl_e	85	1	1	999.99904227
co2_e	85	1	1	31.11581133
cobalt2_e	85	1	1	999.99936159
cu2_e	85	1	1	999.99936159
fe2_e	85	1	1	999.99667152
h2o_e	85	1	1	1028.3653144
h_e	85	1	1	993.96245932
k_e	85	1	1	999.9640772
mg2_e	85	1	1	999.99840363
mn2_e	85	1	1	1000.0
mobd_e	85	1	1	999.99936159
na1_e	85	1	1	999.99920182
nh4_e	85	1	1	997.59149512
ni2_e	85	1	1	999.99936159
o2_e	85	1	1	970.11159002
pi_e	85	1	1	999.78773301
so4_e	85	1	1	999.95835213
tpha_e	85	1	1	5.8867373677
zn2_e	85	1	1	999.99936159
34dhbz_e	86	1	1	0.035565307558
C80aPHA_e	86	1	1	1.5748400063
ca2_e	86	1	1	99.999032404
cbl1_e	86	1	1	0.001
cl_e	86	1	1	999.9990324
co2_e	86	1	1	31.589929581
cobalt2_e	86	1	1	999.99935501
cu2_e	86	1	1	999.99935501
fe2_e	86	1	1	999.99663723
h2o_e	86	1	1	1028.4287101
h_e	86	1	1	993.8026398
k_e	86	1	1	999.96370714
mg2_e	86	1	1	999.99838719
mn2_e	86	1	1	1000.0
mobd_e	86	1	1	999.99935501
na1_e	86	1	1	999.99919359
nh4_e	86	1	1	997.56668383
ni2_e	86	1	1	999.99935501
o2_e	86	1	1	969.7760381
pi_e	86	1	1	999.78554633
so4_e	86	1	1	999.95792309
tpha_e	86	1	1	5.8125812118
zn2_e	86	1	1	999.99935501
34dhbz_e	87	1	1	0.0010841529565
C80aPHA_e	87	1	1	1.60750902
ca2_e	87	1	1	99.999022441
cbl1_e	87	1	1	0.001
cl_e	87	1	1	999.99902244
co2_e	87	1	1	32.067916636
cobalt2_e	87	1	1	999.99934837
cu2_e	87	1	1	999.99934837
fe2_e	87	1	1	999.9966026
h2o_e	87	1	1	1028.4927308
h_e	87	1	1	993.64204994
k_e	87	1	1	999.96333344
mg2_e	87	1	1	999.99837058
mn2_e	87	1	1	1000.0
mobd_e	87	1	1	999.99934837
na1_e	87	1	1	999.99918529
nh4_e	87	1	1	997.54162795
ni2_e	87	1	1	999.99934837
o2_e	87	1	1	969.4379834
pi_e	87	1	1	999.7833381
so4_e	87	1	1	999.95748982
tpha_e	87	1	1	5.7384992121
zn2_e	87	1	1	999.99934837
34dhbz_e	88	1	1	0.071755712771
C80aPHA_e	88	1	1	1.6083780075
ca2_e	88	1	1	99.999022378
cbl1_e	88	1	1	0.001
cl_e	88	1	1	999.99902238
co2_e	88	1	1	32.157729294
cobalt2_e	88	1	1	999.99934833
cu2_e	88	1	1	999.99934833
fe2_e	88	1	1	999.99660239
h2o_e	88	1	1	1028.4964486
h_e	88	1	1	993.56484499
k_e	88	1	1	999.96333107
mg2_e	88	1	1	999.99837048
mn2_e	88	1	1	1000.0
mobd_e	88	1	1	999.99934833
na1_e	88	1	1	999.99918524
nh4_e	88	1	1	997.54146966
ni2_e	88	1	1	999.99934833
o2_e	88	1	1	969.35203647
pi_e	88	1	1	999.78332419
so4_e	88	1	1	999.9574871
tpha_e	88	1	1	5.6644912943
zn2_e	88	1	1	999.99934833
34dhbz_e	89	1	1	0.036158387857
C80aPHA_e	89	1	1	1.6413383377
ca2_e	89	1	1	99.999012326
cbl1_e	89	1	1	0.001
cl_e	89	1	1	999.99901233
co2_e	89	1	1	32.639169965
cobalt2_e	89	1	1	999.99934163
cu2_e	89	1	1	999.99934163
fe2_e	89	1	1	999.99656745
h2o_e	89	1	1	1028.5610402
h_e	89	1	1	993.40363181
k_e	89	1	1	999.96295403
mg2_e	89	1	1	999.99835372
mn2_e	89	1	1	1000.0
mobd_e	89	1	1	999.99934163
na1_e	89	1	1	999.99917686
nh4_e	89	1	1	997.51619034
ni2_e	89	1	1	999.99934163
o2_e	89	1	1	969.01177596
pi_e	89	1	1	999.78109626
so4_e	89	1	1	999.95704997
tpha_e	89	1	1	5.5905573845
zn2_e	89	1	1	999.99934163
34dhbz_e	90	1	1	0.0011911043959
C80aPHA_e	90	1	1	1.6740845613
ca2_e	90	1	1	99.999002342
cbl1_e	90	1	1	0.001
cl_e	90	1	1	999.99900234
co2_e	90	1	1	33.117974506
cobalt2_e	90	1	1	999.99933497
cu2_e	90	1	1	999.99933497
fe2_e	90	1	1	999.99653276
h2o_e	90	1	1	1028.625246
h_e	90	1	1	993.24304449
k_e	90	1	1	999.96257957
mg2_e	90	1	1	999.99833708
mn2_e	90	1	1	1000.0
mobd_e	90	1	1	999.99933497
na1_e	90	1	1	999.99916854
nh4_e	90	1	1	997.49108377
ni2_e	90	1	1	999.99933497
o2_e	90	1	1	968.6732369
pi_e	90	1	1	999.77888356
so4_e	90	1	1	999.95661582
tpha_e	90	1	1	5.5166974086
zn2_e	90	1	1	999.99933497
34dhbz_e	91	1	1	0.071466923448
C80aPHA_e	91	1	1	1.6750035082
ca2_e	91	1	1	99.999002267
cbl1_e	91	1	1	0.001
cl_e	91	1	1	999.99900227
co2_e	91	1	1	33.208272337
cobalt2_e	91	1	1	999.99933492
cu2_e	91	1	1	999.99933492
fe2_e	91	1	1	999.9965325
h2o_e	91	1	1	1028.6290973
h_e	91	1	1	993.16591324
k_e	91	1	1	999.96257676
mg2_e	91	1	1	999.99833695
mn2_e	91	1	1	1000.0
mobd_e	91	1	1	999.99933492
na1_e	91	1	1	999.99916848
nh4_e	91	1	1	997.49089611
ni2_e	91	1	1	999.99933492
o2_e	91	1	1	968.58702131
pi_e	91	1	1	999.77886707
so4_e	91	1	1	999.95661259
tpha_e	91	1	1	5.4429112926
zn2_e	91	1	1	999.99933492
34dhbz_e	92	1	1	0.033600469431
C80aPHA_e	92	1	1	1.7085799905
ca2_e	92	1	1	99.998992027
cbl1_e	92	1	1	0.001
cl_e	92	1	1	999.99899203
co2_e	92	1	1	33.697109256
cobalt2_e	92	1	1	999.9993281
cu2_e	92	1	1	999.9993281
fe2_e	92	1	1	999.99649692
h2o_e	92	1	1	1028.6948963
h_e	92	1	1	993.00329007
k_e	92	1	1	999.96219267
mg2_e	92	1	1	999.99831989
mn2_e	92	1	1	1000.0
mobd_e	92	1	1	999.9993281
na1_e	92	1	1	999.99915994
nh4_e	92	1	1	997.46514424
ni2_e	92	1	1	999.9993281
o2_e	92	1	1	968.24200374
pi_e	92	1	1	999.7765975
so4_e	92	1	1	999.95616729
tpha_e	92	1	1	5.3691989628
zn2_e	92	1	1	999.9993281
34dhbz_e	93	1	1	0.010260472713
C80aPHA_e	93	1	1	1.7377430273
ca2_e	93	1	1	99.998983163
cbl1_e	93	1	1	0.001
cl_e	93	1	1	999.99898316
co2_e	93	1	1	34.132054056
cobalt2_e	93	1	1	999.99932219
cu2_e	93	1	1	999.99932219
fe2_e	93	1	1	999.99646611
h2o_e	93	1	1	1028.752344
h_e	93	1	1	992.85229512
k_e	93	1	1	999.96186019
mg2_e	93	1	1	999.99830511
mn2_e	93	1	1	1000.0
mobd_e	93	1	1	999.99932219
na1_e	93	1	1	999.99915256
nh4_e	93	1	1	997.44285237
ni2_e	93	1	1	999.99932219
o2_e	93	1	1	967.93199523
pi_e	93	1	1	999.77463287
so4_e	93	1	1	999.95578182
tpha_e	93	1	1	5.2955603453
zn2_e	93	1	1	999.99932219
34dhbz_e	94	1	1	0.054718195471
C80aPHA_e	94	1	1	1.7463947215
ca2_e	94	1	1	99.998980685
cbl1_e	94	1	1	0.001
cl_e	94	1	1	999.99898069
co2_e	94	1	1	34.316607956
cobalt2_e	94	1	1	999.99932054
cu2_e	94	1	1	999.99932054
fe2_e	94	1	1	999.9964575
h2o_e	94	1	1	1028.7709003
h_e	94	1	1	992.75510808
k_e	94	1	1	999.96176725
mg2_e	94	1	1	999.99830098
mn2_e	94	1	1	1000.0
mobd_e	94	1	1	999.99932054
na1_e	94	1	1	999.99915049
nh4_e	94	1	1	997.43662092
ni2_e	94	1	1	999.99932054
o2_e	94	1	1	967.78461359
pi_e	94	1	1	999.77408367
so4_e	94	1	1	999.95567406
tpha_e	94	1	1	5.2219953664
zn2_e	94	1	1	999.99932054
34dhbz_e	95	1	1	0.014415189427
C80aPHA_e	95	1	1	1.7806379368
ca2_e	95	1	1	99.998970242
cbl1_e	95	1	1	0.001
cl_e	95	1	1	999.99897024
co2_e	95	1	1	34.813467148
cobalt2_e	95	1	1	999.99931358
cu2_e	95	1	1	999.99931358
fe2_e	95	1	1	999.9964212
h2o_e	95	1	1	1028.8380059
h_e	95	1	1	992.5909403
k_e	95	1	1	999.96137553
mg2_e	95	1	1	999.99828357
mn2_e	95	1	1	1000.0
mobd_e	95	1	1	999.99931358
na1_e	95	1	1	999.99914179
nh4_e	95	1	1	997.41035769
ni2_e	95	1	1	999.99931358
o2_e	95	1	1	967.43442959
pi_e	95	1	1	999.77176904
so4_e	95	1	1	999.95521992
tpha_e	95	1	1	5.1485039525
zn2_e	95	1	1	999.99931358
34dhbz_e	96	1	1	0.047914884443
C80aPHA_e	96	1	1	1.7925549631
ca2_e	96	1	1	99.99896675
cbl1_e	96	1	1	0.001
cl_e	96	1	1	999.99896675
co2_e	96	1	1	35.037792362
cobalt2_e	96	1	1	999.99931125
cu2_e	96	1	1	999.99931125
fe2_e	96	1	1	999.99640907
h2o_e	96	1	1	1028.862781
h_e	96	1	1	992.48533384
k_e	96	1	1	999.96124456
mg2_e	96	1	1	999.99827775
mn2_e	96	1	1	1000.0
mobd_e	96	1	1	999.99931125
na1_e	96	1	1	999.99913888
nh4_e	96	1	1	997.40157638
ni2_e	96	1	1	999.99931125
o2_e	96	1	1	967.26125031
pi_e	96	1	1	999.77099512
so4_e	96	1	1	999.95506807
tpha_e	96	1	1	5.07508603
zn2_e	96	1	1	999.99931125
34dhbz_e	97	1	1	0.0060449240301
C80aPHA_e	97	1	1	1.8272255008
ca2_e	97	1	1	99.998956176
cbl1_e	97	1	1	0.001
cl_e	97	1	1	999.99895618
co2_e	97	1	1	35.539787868
cobalt2_e	97	1	1	999.9993042
cu2_e	97	1	1	999.9993042
fe2_e	97	1	1	999.99637232
h2o_e	97	1	1	1028.930724
h_e	97	1	1	992.32018142
k_e	97	1	1	999.96084796
mg2_e	97	1	1	999.99826013
mn2_e	97	1	1	1000.0
mobd_e	97	1	1	999.9993042
na1_e	97	1	1	999.99913006
nh4_e	97	1	1	997.37498541
ni2_e	97	1	1	999.9993042
o2_e	97	1	1	966.90776036
pi_e	97	1	1	999.7686516
so4_e	97	1	1	999.95460826
tpha_e	97	1	1	5.0017415254
zn2_e	97	1	1	999.9993042
34dhbz_e	98	1	1	0.062989647435
C80aPHA_e	98	1	1	1.8320114651
ca2_e	98	1	1	99.998954907
cbl1_e	98	1	1	0.001
cl_e	98	1	1	999.99895491
co2_e	98	1	1	35.676992496
cobalt2_e	98	1	1	999.99930335
cu2_e	98	1	1	999.99930335
fe2_e	98	1	1	999.99636791
h2o_e	98	1	1	1028.9419989
h_e	98	1	1	992.2333939
k_e	98	1	1	999.96080034
mg2_e	98	1	1	999.99825801
mn2_e	98	1	1	1000.0
mobd_e	98	1	1	999.99930335
na1_e	98	1	1	999.99912901
nh4_e	98	1	1	997.37179302
ni2_e	98	1	1	999.99930335
o2_e	98	1	1	966.79119073
pi_e	98	1	1	999.76837024
so4_e	98	1	1	999.95455306
tpha_e	98	1	1	4.9284703654
zn2_e	98	1	1	999.99930335
34dhbz_e	99	1	1	0.019803405108
C80aPHA_e	99	1	1	1.8670339809
ca2_e	99	1	1	99.998944225
cbl1_e	99	1	1	0.001
cl_e	99	1	1	999.99894423
co2_e	99	1	1	36.183193085
cobalt2_e	99	1	1	999.99929623
cu2_e	99	1	1	999.99929623
fe2_e	99	1	1	999.99633079
h2o_e	99	1	1	1029.0106317
h_e	99	1	1	992.06745606
k_e	99	1	1	999.96039971
mg2_e	99	1	1	999.99824021
mn2_e	99	1	1	1000.0
mobd_e	99	1	1	999.99929623
na1_e	99	1	1	999.9991201
nh4_e	99	1	1	997.34493209
ni2_e	99	1	1	999.99929623
o2_e	99	1	1	966.43500334
pi_e	99	1	1	999.76600293
so4_e	99	1	1	999.95408858
tpha_e	99	1	1	4.8552724765
zn2_e	99	1	1	999.99929623
34dhbz_e	100	1	1	0.040514413436
C80aPHA_e	100	1	1	1.8827237077
ca2_e	100	1	1	99.998939564
cbl1_e	100	1	1	0.001
cl_e	100	1	1	999.99893956
co2_e	100	1	1	36.453398669
cobalt2_e	100	1	1	999.99929313
cu2_e	100	1	1	999.99929313
fe2_e	100	1	1	999.99631459
h2o_e	100	1	1	1029.0426127
h_e	100	1	1	991.95223596
k_e	100	1	1	999.96022488
mg2_e	100	1	1	999.99823244
mn2_e	100	1	1	1000.0
mobd_e	100	1	1	999.99929313
na1_e	100	1	1	999.99911622
nh4_e	100	1	1	997.33321002
ni2_e	100	1	1	999.99929313
o2_e	100	1	1	966.23209008
pi_e	100	1	1	999.76496984
so4_e	100	1	1	999.95388588
tpha_e	100	1	1	4.7821477854
zn2_e	100	1	1	999.99929313
34dhbz_e	101	1	1	0.0071556483619
C80aPHA_e	101	1	1	1.914730217
ca2_e	101	1	1	99.998929825
cbl1_e	101	1	1	0.001
cl_e	101	1	1	999.99892982
co2_e	101	1	1	36.922714499
cobalt2_e	101	1	1	999.99928663
cu2_e	101	1	1	999.99928663
fe2_e	101	1	1	999.99628074
h2o_e	101	1	1	1029.1055541
h_e	101	1	1	991.79433346
k_e	101	1	1	999.95985957
mg2_e	101	1	1	999.99821621
mn2_e	101	1	1	1000.0
mobd_e	101	1	1	999.99928663
na1_e	101	1	1	999.9991081
nh4_e	101	1	1	997.3087175
ni2_e	101	1	1	999.99928663
o2_e	101	1	1	965.89988448
pi_e	101	1	1	999.76281126
so4_e	101	1	1	999.95346236
tpha_e	101	1	1	4.7090962191
zn2_e	101	1	1	999.99928663
34dhbz_e	102	1	1	0.061631402513
C80aPHA_e	102	1	1	1.9201704836
ca2_e	102	1	1	99.998928357
cbl1_e	102	1	1	0.001
cl_e	102	1	1	999.99892836
co2_e	102	1	1	37.06773851
cobalt2_e	102	1	1	999.99928566
cu2_e	102	1	1	999.99928566
fe2_e	102	1	1	999.99627564
h2o_e	102	1	1	1029.1181201
h_e	102	1	1	991.706102
k_e	102	1	1	999.95980451
mg2_e	102	1	1	999.99821376
mn2_e	102	1	1	1000.0
mobd_e	102	1	1	999.99928566
na1_e	102	1	1	999.99910688
nh4_e	102	1	1	997.30502555
ni2_e	102	1	1	999.99928566
o2_e	102	1	1	965.77829871
pi_e	102	1	1	999.76248588
so4_e	102	1	1	999.95339852
tpha_e	102	1	1	4.6361177044
zn2_e	102	1	1	999.99928566
34dhbz_e	103	1	1	0.015482450516
C80aPHA_e	103	1	1	1.9559965679
ca2_e	103	1	1	99.998917431
cbl1_e	103	1	1	0.001
cl_e	103	1	1	999.99891743
co2_e	103	1	1	37.583581707
cobalt2_e	103	1	1	999.99927837
cu2_e	103	1	1	999.99927837
fe2_e	103	1	1	999.99623766
h2o_e	103	1	1	1029.1883277
h_e	103	1	1	991.53832865
k_e	103	1	1	999.95939468
mg2_e	103	1	1	999.99819555
mn2_e	103	1	1	1000.0
mobd_e	103	1	1	999.99927837
na1_e	103	1	1	999.99909777
nh4_e	103	1	1	997.27754832
ni2_e	103	1	1	999.99927837
o2_e	103	1	1	965.41591066
pi_e	103	1	1	999.76006424
so4_e	103	1	1	999.95292338
tpha_e	103	1	1	4.5632121681
zn2_e	103	1	1	999.99927837
34dhbz_e	104	1	1	0.049040778534
C80aPHA_e	104	1	1	1.9677122601
ca2_e	104	1	1	99.998914012
cbl1_e	104	1	1	0.001
cl_e	104	1	1	999.99891401
co2_e	104	1	1	37.805115972
cobalt2_e	104	1	1	999.99927609
cu2_e	104	1	1	999.99927609
fe2_e	104	1	1	999.99622578
h2o_e	104	1	1	1029.2128211
h_e	104	1	1	991.43379041
k_e	104	1	1	999.95926644
mg2_e	104	1	1	999.99818985
mn2_e	104	1	1	1000.0
mobd_e	104	1	1	999.99927609
na1_e	104	1	1	999.99909492
nh4_e	104	1	1	997.26894991
ni2_e	104	1	1	999.99927609
o2_e	104	1	1	965.24466799
pi_e	104	1	1	999.75930645
so4_e	104	1	1	999.9527747
tpha_e	104	1	1	4.4903795374
zn2_e	104	1	1	999.99927609
34dhbz_e	105	1	1	0.0012881044066
C80aPHA_e	105	1	1	2.0039770834
ca2_e	105	1	1	99.998902952
cbl1_e	105	1	1	0.001
cl_e	105	1	1	999.99890295
co2_e	105	1	1	38.326237804
cobalt2_e	105	1	1	999.99926872
cu2_e	105	1	1	999.99926872
fe2_e	105	1	1	999.99618734
h2o_e	105	1	1	1029.2838884
h_e	105	1	1	991.26500102
k_e	105	1	1	999.9588516
mg2_e	105	1	1	999.99817141
mn2_e	105	1	1	1000.0
mobd_e	105	1	1	999.99926872
na1_e	105	1	1	999.99908571
nh4_e	105	1	1	997.24113617
ni2_e	105	1	1	999.99926872
o2_e	105	1	1	964.87888057
pi_e	105	1	1	999.75685516
so4_e	105	1	1	999.95229374
tpha_e	105	1	1	4.4176197393
zn2_e	105	1	1	999.99926872
34dhbz_e	106	1	1	0.070776778443
C80aPHA_e	106	1	1	2.0047890614
ca2_e	106	1	1	99.998902929
cbl1_e	106	1	1	0.001
cl_e	106	1	1	999.99890293
co2_e	106	1	1	38.414605568
cobalt2_e	106	1	1	999.99926871
cu2_e	106	1	1	999.99926871
fe2_e	106	1	1	999.99618727
h2o_e	106	1	1	1029.2877257
h_e	106	1	1	991.18916503
k_e	106	1	1	999.95885076
mg2_e	106	1	1	999.99817138
mn2_e	106	1	1	1000.0
mobd_e	106	1	1	999.99926871
na1_e	106	1	1	999.99908569
nh4_e	106	1	1	997.24108006
ni2_e	106	1	1	999.99926871
o2_e	106	1	1	964.79415087
pi_e	106	1	1	999.75685024
so4_e	106	1	1	999.95229277
tpha_e	106	1	1	4.344932701
zn2_e	106	1	1	999.99926871
34dhbz_e	107	1	1	0.021809657099
C80aPHA_e	107	1	1	2.0413755701
ca2_e	107	1	1	99.998891771
cbl1_e	107	1	1	0.001
cl_e	107	1	1	999.99889177
co2_e	107	1	1	38.939559128
cobalt2_e	107	1	1	999.99926127
cu2_e	107	1	1	999.99926127
fe2_e	107	1	1	999.99614849
h2o_e	107	1	1	1029.3594234
h_e	107	1	1	991.01966925
k_e	107	1	1	999.95843224
mg2_e	107	1	1	999.99815278
mn2_e	107	1	1	1000.0
mobd_e	107	1	1	999.99926127
na1_e	107	1	1	999.99907639
nh4_e	107	1	1	997.2130196
ni2_e	107	1	1	999.99926127
o2_e	107	1	1	964.42590961
pi_e	107	1	1	999.75437721
so4_e	107	1	1	999.95180755
tpha_e	107	1	1	4.2723183498
zn2_e	107	1	1	999.99926127
34dhbz_e	108	1	1	0.041049636878
C80aPHA_e	108	1	1	2.0573270007
ca2_e	108	1	1	99.998887038
cbl1_e	108	1	1	0.001
cl_e	108	1	1	999.99888704
co2_e	108	1	1	39.212624941
cobalt2_e	108	1	1	999.99925811
cu2_e	108	1	1	999.99925811
fe2_e	108	1	1	999.99613204
h2o_e	108	1	1	1029.392
h_e	108	1	1	990.90430236
k_e	108	1	1	999.95825472
mg2_e	108	1	1	999.99814489
mn2_e	108	1	1	1000.0
mobd_e	108	1	1	999.99925811
na1_e	108	1	1	999.99907244
nh4_e	108	1	1	997.20111767
ni2_e	108	1	1	999.99925811
o2_e	108	1	1	964.22126298
pi_e	108	1	1	999.75332827
so4_e	108	1	1	999.95160174
tpha_e	108	1	1	4.1997766129
zn2_e	108	1	1	999.99925811
34dhbz_e	109	1	1	0.013849513659
C80aPHA_e	109	1	1	2.0872897634
ca2_e	109	1	1	99.998877945
cbl1_e	109	1	1	0.001
cl_e	109	1	1	999.99887795
co2_e	109	1	1	39.656661388
cobalt2_e	109	1	1	999.99925205
cu2_e	109	1	1	999.99925205
fe2_e	109	1	1	999.99610044
h2o_e	109	1	1	1029.4511636
h_e	109	1	1	990.752293
k_e	109	1	1	999.95791365
mg2_e	109	1	1	999.99812973
mn2_e	109	1	1	1000.0
mobd_e	109	1	1	999.99925205
na1_e	109	1	1	999.99906487
nh4_e	109	1	1	997.17824997
ni2_e	109	1	1	999.99925205
o2_e	109	1	1	963.90559892
pi_e	109	1	1	999.75131288
so4_e	109	1	1	999.95120632
tpha_e	109	1	1	4.1273074178
zn2_e	109	1	1	999.99925205
34dhbz_e	110	1	1	0.053030332162
C80aPHA_e	110	1	1	2.0971696542
ca2_e	110	1	1	99.998875105
cbl1_e	110	1	1	0.001
cl_e	110	1	1	999.9988751
co2_e	110	1	1	39.855538808
cobalt2_e	110	1	1	999.99925016
cu2_e	110	1	1	999.99925016
fe2_e	110	1	1	999.99609057
h2o_e	110	1	1	1029.472249
h_e	110	1	1	990.6529676
k_e	110	1	1	999.95780712
mg2_e	110	1	1	999.998125
mn2_e	110	1	1	1000.0
mobd_e	110	1	1	999.99925016
na1_e	110	1	1	999.9990625
nh4_e	110	1	1	997.17110737
ni2_e	110	1	1	999.99925016
o2_e	110	1	1	963.74916324
pi_e	110	1	1	999.75068339
so4_e	110	1	1	999.95108281
tpha_e	110	1	1	4.0549106918
