metabolite	cycle	x	y	conc_mmol
mobd_e	7	1	1	999.9999226
na1_e	7	1	1	999.99990323
nh4_e	7	1	1	999.70800385
ni2_e	7	1	1	999.9999226
o2_e	7	1	1	996.66356556
pi_e	7	1	1	999.97426572
so4_e	7	1	1	999.9949508
tpha_e	7	1	1	9.8029899967
zn2_e	7	1	1	999.9999226
34dhbz_e	8	1	1	0.018994849917
C80aPHA_e	8	1	1	0.12620118854
ca2_e	8	1	1	99.999866101
cbl1_e	8	1	1	0.001
cl_e	8	1	1	999.9998661
co2_e	8	1	1	3.334913593
cobalt2_e	8	1	1	999.99991074
cu2_e	8	1	1	999.99991074
fe2_e	8	1	1	999.99953465
glycol_e	8	1	1	8.0314899737
h2o_e	8	1	1	1005.2016949
h_e	8	1	1	999.86216122
k_e	8	1	1	999.99497766
mg2_e	8	1	1	999.99977681
mn2_e	8	1	1	1000.0
mobd_e	8	1	1	999.99991074
na1_e	8	1	1	999.99988841
nh4_e	8	1	1	999.66326869
ni2_e	8	1	1	999.99991074
o2_e	8	1	1	996.15361126
pi_e	8	1	1	999.97032311
so4_e	8	1	1	999.99417724
tpha_e	8	1	1	9.7733803154
zn2_e	8	1	1	999.99991074
34dhbz_e	9	1	1	0.019523111572
C80aPHA_e	9	1	1	0.14357681432
ca2_e	9	1	1	99.99984806
cbl1_e	9	1	1	0.001
cl_e	9	1	1	999.99984806
co2_e	9	1	1	3.7861518219
cobalt2_e	9	1	1	999.99989872
cu2_e	9	1	1	999.99989872
fe2_e	9	1	1	999.99947195
glycol_e	9	1	1	7.7687559564
h2o_e	9	1	1	1005.8969253
h_e	9	1	1	999.8426452
k_e	9	1	1	999.99430098
mg2_e	9	1	1	999.99974674
mn2_e	9	1	1	1000.0
mobd_e	9	1	1	999.99989872
na1_e	9	1	1	999.99987337
nh4_e	9	1	1	999.61789921
ni2_e	9	1	1	999.99989872
o2_e	9	1	1	995.63637961
pi_e	9	1	1	999.96632459
so4_e	9	1	1	999.99339271
tpha_e	9	1	1	9.7433900699
zn2_e	9	1	1	999.99989872
34dhbz_e	10	1	1	0.019655975871
C80aPHA_e	10	1	1	0.16129208452
ca2_e	10	1	1	99.999829758
cbl1_e	10	1	1	0.001
cl_e	10	1	1	999.99982976
co2_e	10	1	1	4.2445013193
cobalt2_e	10	1	1	999.99988652
cu2_e	10	1	1	999.99988652
fe2_e	10	1	1	999.99940834
glycol_e	10	1	1	7.5027965633
h2o_e	10	1	1	1006.6009352
h_e	10	1	1	999.82253909
k_e	10	1	1	999.99361453
mg2_e	10	1	1	999.99971624
mn2_e	10	1	1	1000.0
mobd_e	10	1	1	999.99988652
na1_e	10	1	1	999.99985812
nh4_e	10	1	1	999.57187512
ni2_e	10	1	1	999.99988652
o2_e	10	1	1	995.11176748
pi_e	10	1	1	999.96226838
so4_e	10	1	1	999.99259686
tpha_e	10	1	1	9.7130143691
zn2_e	10	1	1	999.99988652
34dhbz_e	11	1	1	0.020012044723
C80aPHA_e	11	1	1	0.17919431143
ca2_e	11	1	1	99.999811195
cbl1_e	11	1	1	0.001
cl_e	11	1	1	999.9998112
co2_e	11	1	1	4.7088806283
cobalt2_e	11	1	1	999.99987415
cu2_e	11	1	1	999.99987415
fe2_e	11	1	1	999.99934383
glycol_e	11	1	1	7.2326117814
h2o_e	11	1	1	1007.315948
h_e	11	1	1	999.80245448
k_e	11	1	1	999.99291827
mg2_e	11	1	1	999.9996853
mn2_e	11	1	1	1000.0
mobd_e	11	1	1	999.99987415
na1_e	11	1	1	999.99984265
nh4_e	11	1	1	999.52519314
ni2_e	11	1	1	999.99987415
o2_e	11	1	1	994.57966829
pi_e	11	1	1	999.9581542
so4_e	11	1	1	999.99178964
tpha_e	11	1	1	9.6822482588
zn2_e	11	1	1	999.99987415
34dhbz_e	12	1	1	0.020251757156
C80aPHA_e	12	1	1	0.19737247732
ca2_e	12	1	1	99.999792366
cbl1_e	12	1	1	0.001
cl_e	12	1	1	999.99979237
co2_e	12	1	1	5.18002413
cobalt2_e	12	1	1	999.99986159
cu2_e	12	1	1	999.99986159
fe2_e	12	1	1	999.99927839
glycol_e	12	1	1	6.9586627256
h2o_e	12	1	1	1008.0409743
h_e	12	1	1	999.78205308
k_e	12	1	1	999.992212
mg2_e	12	1	1	999.99965391
mn2_e	12	1	1	1000.0
mobd_e	12	1	1	999.99986159
na1_e	12	1	1	999.99982696
nh4_e	12	1	1	999.4778404
ni2_e	12	1	1	999.99986159
o2_e	12	1	1	994.03997502
pi_e	12	1	1	999.95398089
so4_e	12	1	1	999.99097081
tpha_e	12	1	1	9.6510867211
zn2_e	12	1	1	999.99986159
34dhbz_e	13	1	1	0.020560962283
C80aPHA_e	13	1	1	0.21578311603
ca2_e	13	1	1	99.999773266
cbl1_e	13	1	1	0.001
cl_e	13	1	1	999.99977327
co2_e	13	1	1	5.6576724912
cobalt2_e	13	1	1	999.99984886
cu2_e	13	1	1	999.99984886
fe2_e	13	1	1	999.99921201
glycol_e	13	1	1	6.6806080069
h2o_e	13	1	1	1008.7767901
h_e	13	1	1	999.76151748
k_e	13	1	1	999.99149562
mg2_e	13	1	1	999.99962208
mn2_e	13	1	1	1000.0
mobd_e	13	1	1	999.99984886
na1_e	13	1	1	999.99981104
nh4_e	13	1	1	999.42980908
ni2_e	13	1	1	999.99984886
o2_e	13	1	1	993.49257848
pi_e	13	1	1	999.94974778
so4_e	13	1	1	999.99014026
tpha_e	13	1	1	9.6195246738
zn2_e	13	1	1	999.99984886
34dhbz_e	14	1	1	0.020838427975
C80aPHA_e	14	1	1	0.2344552031
ca2_e	14	1	1	99.999753893
cbl1_e	14	1	1	0.001
cl_e	14	1	1	999.99975389
co2_e	14	1	1	6.1421113676
cobalt2_e	14	1	1	999.99983595
cu2_e	14	1	1	999.99983595
fe2_e	14	1	1	999.99914468
glycol_e	14	1	1	6.3985434116
h2o_e	14	1	1	1009.5232099
h_e	14	1	1	999.74074563
k_e	14	1	1	999.99076895
mg2_e	14	1	1	999.99958978
mn2_e	14	1	1	1000.0
mobd_e	14	1	1	999.99983595
na1_e	14	1	1	999.99979489
nh4_e	14	1	1	999.38108839
ni2_e	14	1	1	999.99983595
o2_e	14	1	1	992.93736827
pi_e	14	1	1	999.94545392
so4_e	14	1	1	999.98929778
tpha_e	14	1	1	9.5875569692
zn2_e	14	1	1	999.99983595
34dhbz_e	15	1	1	0.021139225294
C80aPHA_e	15	1	1	0.25337834627
ca2_e	15	1	1	99.999734242
cbl1_e	15	1	1	0.001
cl_e	15	1	1	999.99973424
co2_e	15	1	1	6.6333317475
cobalt2_e	15	1	1	999.99982285
cu2_e	15	1	1	999.99982285
fe2_e	15	1	1	999.99907639
glycol_e	15	1	1	6.1123253765
h2o_e	15	1	1	1010.2805755
h_e	15	1	1	999.71979045
k_e	15	1	1	999.99003186
mg2_e	15	1	1	999.99955703
mn2_e	15	1	1	1000.0
mobd_e	15	1	1	999.99982285
na1_e	15	1	1	999.99977851
nh4_e	15	1	1	999.33166894
ni2_e	15	1	1	999.99982285
o2_e	15	1	1	992.37423218
pi_e	15	1	1	999.94109847
so4_e	15	1	1	999.98844322
tpha_e	15	1	1	9.5551783936
zn2_e	15	1	1	999.99982285
34dhbz_e	16	1	1	0.021433629094
C80aPHA_e	16	1	1	0.27256358518
ca2_e	16	1	1	99.999714308
cbl1_e	16	1	1	0.001
cl_e	16	1	1	999.99971431
co2_e	16	1	1	7.1314865617
cobalt2_e	16	1	1	999.99980956
cu2_e	16	1	1	999.99980956
fe2_e	16	1	1	999.99900711
glycol_e	16	1	1	5.8219388435
h2o_e	16	1	1	1011.0489459
h_e	16	1	1	999.69862078
k_e	16	1	1	999.98928419
mg2_e	16	1	1	999.9995238
mn2_e	16	1	1	1000.0
mobd_e	16	1	1	999.99980956
na1_e	16	1	1	999.9997619
nh4_e	16	1	1	999.28154037
ni2_e	16	1	1	999.99980956
o2_e	16	1	1	991.80305652
pi_e	16	1	1	999.93668052
so4_e	16	1	1	999.98757639
tpha_e	16	1	1	9.5223836661
zn2_e	16	1	1	999.99980956
34dhbz_e	17	1	1	0.021737755592
C80aPHA_e	17	1	1	0.29201044862
ca2_e	17	1	1	99.999694089
cbl1_e	17	1	1	0.001
cl_e	17	1	1	999.99969409
co2_e	17	1	1	7.6366433032
cobalt2_e	17	1	1	999.99979608
cu2_e	17	1	1	999.99979608
fe2_e	17	1	1	999.99893684
glycol_e	17	1	1	5.5272979212
h2o_e	17	1	1	1011.8285367
h_e	17	1	1	999.67725089
k_e	17	1	1	999.9885258
mg2_e	17	1	1	999.9994901
mn2_e	17	1	1	1000.0
mobd_e	17	1	1	999.99979608
na1_e	17	1	1	999.99974505
nh4_e	17	1	1	999.2306926
ni2_e	17	1	1	999.99979608
o2_e	17	1	1	991.22372587
pi_e	17	1	1	999.9321992
so4_e	17	1	1	999.98669713
tpha_e	17	1	1	9.4891674381
zn2_e	17	1	1	999.99979608
34dhbz_e	18	1	1	0.022043028406
C80aPHA_e	18	1	1	0.31172474211
ca2_e	18	1	1	99.999673579
cbl1_e	18	1	1	0.001
cl_e	18	1	1	999.99967358
co2_e	18	1	1	8.1489176234
cobalt2_e	18	1	1	999.99978241
cu2_e	18	1	1	999.99978241
fe2_e	18	1	1	999.99886556
glycol_e	18	1	1	5.2283534921
h2o_e	18	1	1	1012.6194827
h_e	18	1	1	999.65567059
k_e	18	1	1	999.98775652
mg2_e	18	1	1	999.99945591
mn2_e	18	1	1	1000.0
mobd_e	18	1	1	999.99978241
na1_e	18	1	1	999.99972796
nh4_e	18	1	1	999.17911518
ni2_e	18	1	1	999.99978241
o2_e	18	1	1	990.63612321
pi_e	18	1	1	999.92765356
so4_e	18	1	1	999.98580526
tpha_e	18	1	1	9.4555242921
zn2_e	18	1	1	999.99978241
34dhbz_e	19	1	1	0.022354126583
C80aPHA_e	19	1	1	0.33170897904
ca2_e	19	1	1	99.999652776
cbl1_e	19	1	1	0.001
cl_e	19	1	1	999.99965278
co2_e	19	1	1	8.6684014862
cobalt2_e	19	1	1	999.99976854
cu2_e	19	1	1	999.99976854
fe2_e	19	1	1	999.99879326
glycol_e	19	1	1	4.9250352977
h2o_e	19	1	1	1013.4219657
h_e	19	1	1	999.6338828
k_e	19	1	1	999.98697621
mg2_e	19	1	1	999.99942124
mn2_e	19	1	1	1000.0
mobd_e	19	1	1	999.99976854
na1_e	19	1	1	999.99971062
nh4_e	19	1	1	999.12679763
ni2_e	19	1	1	999.99976854
o2_e	19	1	1	990.04012978
pi_e	19	1	1	999.9230427
so4_e	19	1	1	999.98490058
tpha_e	19	1	1	9.4214487412
zn2_e	19	1	1	999.99976854
34dhbz_e	20	1	1	0.022668640322
C80aPHA_e	20	1	1	0.35196751168
ca2_e	20	1	1	99.999631673
cbl1_e	20	1	1	0.001
cl_e	20	1	1	999.99963167
co2_e	20	1	1	9.1952017163
cobalt2_e	20	1	1	999.99975448
cu2_e	20	1	1	999.99975448
fe2_e	20	1	1	999.99871992
glycol_e	20	1	1	4.6172829671
h2o_e	20	1	1	1014.2361463
h_e	20	1	1	999.61188341
k_e	20	1	1	999.98618469
mg2_e	20	1	1	999.99938606
mn2_e	20	1	1	1000.0
mobd_e	20	1	1	999.99975448
na1_e	20	1	1	999.99969303
nh4_e	20	1	1	999.07372925
ni2_e	20	1	1	999.99975448
o2_e	20	1	1	989.43562514
pi_e	20	1	1	999.91836566
so4_e	20	1	1	999.98398292
tpha_e	20	1	1	9.3869352277
zn2_e	20	1	1	999.99975448
34dhbz_e	21	1	1	0.022987939259
C80aPHA_e	21	1	1	0.37250379121
ca2_e	21	1	1	99.999610268
cbl1_e	21	1	1	0.001
cl_e	21	1	1	999.99961027
co2_e	21	1	1	9.7294194375
cobalt2_e	21	1	1	999.99974021
cu2_e	21	1	1	999.99974021
fe2_e	21	1	1	999.99864553
glycol_e	21	1	1	4.3050294197
h2o_e	21	1	1	1015.0622001
h_e	21	1	1	999.58967205
k_e	21	1	1	999.98538182
mg2_e	21	1	1	999.99935039
mn2_e	21	1	1	1000.0
mobd_e	21	1	1	999.99974021
na1_e	21	1	1	999.99967519
nh4_e	21	1	1	999.01989924
ni2_e	21	1	1	999.99974021
o2_e	21	1	1	988.8224871
pi_e	21	1	1	999.9136215
so4_e	21	1	1	999.9830521
tpha_e	21	1	1	9.3519781227
zn2_e	21	1	1	999.99974021
34dhbz_e	22	1	1	0.023311386913
C80aPHA_e	22	1	1	0.3933218274
ca2_e	22	1	1	99.999588555
cbl1_e	22	1	1	0.001
cl_e	22	1	1	999.99958856
co2_e	22	1	1	10.27116105
cobalt2_e	22	1	1	999.99972574
cu2_e	22	1	1	999.99972574
fe2_e	22	1	1	999.99857007
glycol_e	22	1	1	3.9882096796
h2o_e	22	1	1	1015.9002984
h_e	22	1	1	999.56724636
k_e	22	1	1	999.98456742
mg2_e	22	1	1	999.99931419
mn2_e	22	1	1	1000.0
mobd_e	22	1	1	999.99972574
na1_e	22	1	1	999.9996571
nh4_e	22	1	1	998.96529659
ni2_e	22	1	1	999.99972574
o2_e	22	1	1	988.20059172
pi_e	22	1	1	999.90880924
so4_e	22	1	1	999.98210791
tpha_e	22	1	1	9.3165717248
zn2_e	22	1	1	999.99972574
34dhbz_e	23	1	1	0.023639409715
C80aPHA_e	23	1	1	0.41442541544
ca2_e	23	1	1	99.999566531
cbl1_e	23	1	1	0.001
cl_e	23	1	1	999.99956653
co2_e	23	1	1	10.82053244
cobalt2_e	23	1	1	999.99971106
cu2_e	23	1	1	999.99971106
fe2_e	23	1	1	999.99849353
glycol_e	23	1	1	3.6667561782
h2o_e	23	1	1	1016.7506188
h_e	23	1	1	999.54460502
k_e	23	1	1	999.98374133
mg2_e	23	1	1	999.99927748
mn2_e	23	1	1	1000.0
mobd_e	23	1	1	999.99971106
na1_e	23	1	1	999.99963874
nh4_e	23	1	1	998.90991016
ni2_e	23	1	1	999.99971106
o2_e	23	1	1	987.56981324
pi_e	23	1	1	999.90392791
so4_e	23	1	1	999.98115016
tpha_e	23	1	1	9.2807102593
zn2_e	23	1	1	999.99971106
34dhbz_e	24	1	1	0.023971874747
C80aPHA_e	24	1	1	0.43581854574
ca2_e	24	1	1	99.999544191
cbl1_e	24	1	1	0.001
cl_e	24	1	1	999.99954419
co2_e	24	1	1	11.377642073
cobalt2_e	24	1	1	999.99969616
cu2_e	24	1	1	999.99969616
fe2_e	24	1	1	999.99841589
glycol_e	24	1	1	3.3406012152
h2o_e	24	1	1	1017.6133394
h_e	24	1	1	999.52174616
k_e	24	1	1	999.98290339
mg2_e	24	1	1	999.99924025
mn2_e	24	1	1	1000.0
mobd_e	24	1	1	999.99969616
na1_e	24	1	1	999.99962012
nh4_e	24	1	1	998.85372866
ni2_e	24	1	1	999.99969616
o2_e	24	1	1	986.93002412
pi_e	24	1	1	999.89897651
so4_e	24	1	1	999.98017867
tpha_e	24	1	1	9.2443878775
zn2_e	24	1	1	999.99969616
34dhbz_e	25	1	1	0.024308944268
C80aPHA_e	25	1	1	0.45750518925
ca2_e	25	1	1	99.99952153
cbl1_e	25	1	1	0.001
cl_e	25	1	1	999.99952153
co2_e	25	1	1	11.942599396
cobalt2_e	25	1	1	999.99968106
cu2_e	25	1	1	999.99968106
fe2_e	25	1	1	999.99833713
glycol_e	25	1	1	3.0096756407
h2o_e	25	1	1	1018.4886423
h_e	25	1	1	999.49866818
k_e	25	1	1	999.98205341
mg2_e	25	1	1	999.99920247
mn2_e	25	1	1	1000.0
mobd_e	25	1	1	999.99968106
na1_e	25	1	1	999.99960124
nh4_e	25	1	1	998.7967406
ni2_e	25	1	1	999.99968106
o2_e	25	1	1	986.28109497
pi_e	25	1	1	999.89395402
so4_e	25	1	1	999.97919324
tpha_e	25	1	1	9.2075986553
zn2_e	25	1	1	999.99968106
34dhbz_e	26	1	1	0.024650627194
C80aPHA_e	26	1	1	0.47948941126
ca2_e	26	1	1	99.999498544
cbl1_e	26	1	1	0.001
cl_e	26	1	1	999.99949854
co2_e	26	1	1	12.515515712
cobalt2_e	26	1	1	999.99966574
cu2_e	26	1	1	999.99966574
fe2_e	26	1	1	999.99825724
glycol_e	26	1	1	2.6739095241
h2o_e	26	1	1	1019.3767112
h_e	26	1	1	999.47536934
k_e	26	1	1	999.98119123
mg2_e	26	1	1	999.99916416
mn2_e	26	1	1	1000.0
mobd_e	26	1	1	999.99966574
na1_e	26	1	1	999.99958208
nh4_e	26	1	1	998.73893435
ni2_e	26	1	1	999.99966574
o2_e	26	1	1	985.62289452
pi_e	26	1	1	999.88885943
so4_e	26	1	1	999.97819365
tpha_e	26	1	1	9.1703365926
zn2_e	26	1	1	999.99966574
34dhbz_e	27	1	1	0.024997013716
C80aPHA_e	27	1	1	0.50177531309
ca2_e	27	1	1	99.999475227
cbl1_e	27	1	1	0.001
cl_e	27	1	1	999.99947523
co2_e	27	1	1	13.096503755
cobalt2_e	27	1	1	999.99965019
cu2_e	27	1	1	999.99965019
fe2_e	27	1	1	999.99817621
glycol_e	27	1	1	2.3332317817
h2o_e	27	1	1	1020.2777332
h_e	27	1	1	999.45184797
k_e	27	1	1	999.98031668
mg2_e	27	1	1	999.9991253
mn2_e	27	1	1	1000.0
mobd_e	27	1	1	999.99965019
na1_e	27	1	1	999.99956265
nh4_e	27	1	1	998.68029811
ni2_e	27	1	1	999.99965019
o2_e	27	1	1	984.95528962
pi_e	27	1	1	999.88369168
so4_e	27	1	1	999.97717971
tpha_e	27	1	1	9.132595612
zn2_e	27	1	1	999.99965019
34dhbz_e	28	1	1	0.025348153028
C80aPHA_e	28	1	1	0.52436706367
ca2_e	28	1	1	99.999451576
cbl1_e	28	1	1	0.001
cl_e	28	1	1	999.99945158
co2_e	28	1	1	13.685677947
cobalt2_e	28	1	1	999.99963443
cu2_e	28	1	1	999.99963443
fe2_e	28	1	1	999.99809401
glycol_e	28	1	1	1.9875703478
h2o_e	28	1	1	1021.1918979
h_e	28	1	1	999.42810234
k_e	28	1	1	999.97942956
mg2_e	28	1	1	999.99908587
mn2_e	28	1	1	1000.0
mobd_e	28	1	1	999.99963443
na1_e	28	1	1	999.99954294
nh4_e	28	1	1	998.6208199
ni2_e	28	1	1	999.99963443
o2_e	28	1	1	984.27814519
pi_e	28	1	1	999.87844973
so4_e	28	1	1	999.97615121
tpha_e	28	1	1	9.0943695583
zn2_e	28	1	1	999.99963443
34dhbz_e	29	1	1	0.025704116854
C80aPHA_e	29	1	1	0.54726888434
ca2_e	29	1	1	99.999427585
cbl1_e	29	1	1	0.001
cl_e	29	1	1	999.99942759
co2_e	29	1	1	14.283154297
cobalt2_e	29	1	1	999.99961844
cu2_e	29	1	1	999.99961844
fe2_e	29	1	1	999.99801064
glycol_e	29	1	1	1.6368520623
h2o_e	29	1	1	1022.1193977
h_e	29	1	1	999.40413076
k_e	29	1	1	999.9785297
mg2_e	29	1	1	999.99904589
mn2_e	29	1	1	1000.0
mobd_e	29	1	1	999.99961844
na1_e	29	1	1	999.99952294
nh4_e	29	1	1	998.56048757
ni2_e	29	1	1	999.99961844
o2_e	29	1	1	983.59132421
pi_e	29	1	1	999.87313251
so4_e	29	1	1	999.97510795
tpha_e	29	1	1	9.0556521969
zn2_e	29	1	1	999.99961844
34dhbz_e	30	1	1	0.026064966579
C80aPHA_e	30	1	1	0.57048505791
ca2_e	30	1	1	99.99940325
cbl1_e	30	1	1	0.001
cl_e	30	1	1	999.99940325
co2_e	30	1	1	14.889050493
cobalt2_e	30	1	1	999.99960221
cu2_e	30	1	1	999.99960221
fe2_e	30	1	1	999.99792606
glycol_e	30	1	1	1.2810027055
h2o_e	30	1	1	1023.0604277
h_e	30	1	1	999.3799315
k_e	30	1	1	999.97761693
mg2_e	30	1	1	999.99900532
mn2_e	30	1	1	1000.0
mobd_e	30	1	1	999.99960221
na1_e	30	1	1	999.99950266
nh4_e	30	1	1	998.4992888
ni2_e	30	1	1	999.99960221
o2_e	30	1	1	982.89468766
pi_e	30	1	1	999.86773892
so4_e	30	1	1	999.9740497
tpha_e	30	1	1	9.0164372132
zn2_e	30	1	1	999.99960221
34dhbz_e	31	1	1	0.026430770224
C80aPHA_e	31	1	1	0.59401992527
ca2_e	31	1	1	99.999378565
cbl1_e	31	1	1	0.001
cl_e	31	1	1	999.99937856
co2_e	31	1	1	15.503485885
cobalt2_e	31	1	1	999.99958576
cu2_e	31	1	1	999.99958576
fe2_e	31	1	1	999.99784027
glycol_e	31	1	1	0.91994695609
h2o_e	31	1	1	1024.0151862
h_e	31	1	1	999.35550285
k_e	31	1	1	999.97669104
mg2_e	31	1	1	999.99896418
mn2_e	31	1	1	1000.0
mobd_e	31	1	1	999.99958576
na1_e	31	1	1	999.99948209
nh4_e	31	1	1	998.43721107
ni2_e	31	1	1	999.99958576
o2_e	31	1	1	982.18809454
pi_e	31	1	1	999.86226787
so4_e	31	1	1	999.97297625
tpha_e	31	1	1	8.9767182113
zn2_e	31	1	1	999.99958576
34dhbz_e	32	1	1	0.026801593738
C80aPHA_e	32	1	1	0.61787788836
ca2_e	32	1	1	99.999353525
cbl1_e	32	1	1	0.001
cl_e	32	1	1	999.99935353
co2_e	32	1	1	16.126581532
cobalt2_e	32	1	1	999.99956907
cu2_e	32	1	1	999.99956907
fe2_e	32	1	1	999.99775325
glycol_e	32	1	1	0.55360838826
h2o_e	32	1	1	1024.983874
