1,3.39166
2,3.37276
3,3.35065
4,2.7302
5,2.8248
6,3.37276
7,3.39166
8,1.86091
9,3.34536
10,1.39497
11,2.56297
12,3.38724
13,3.37439
14,3.25841
15,3.37439
16,3.33062
17,3.38139
18,3.33461
19,3.38139
20,3.36178
21,3.37439
22,3.14557
23,3.38724
24,3.33423
25,3.38724
26,3.36938
27,3.39456
28,2.17799
29,3.38139
30,3.3452
31,3.39456
32,3.33868
33,3.37276
34,2.33409
35,2.93304
36,2.289
37,3.14557
38,1.86091
39,3.37276
40,1.64373
41,3.37276
42,3.36284
43,3.32457
44,3.36562
45,2.53046
46,3.36562
47,2.45239
48,3.36562
49,3.39926
50,3.36938
51,3.34333
52,3.36562
53,3.25841
54,3.33439
55,3.39926
56,3.36938
57,3.39926
58,2.7302
59,3.39166
60,3.25841
61,3.30807
62,1.48986
63,3.39166
64,3.3452
65,3.39166
66,3.3332
67,2.21382
68,3.39456
69,1.48986
70,3.38139
71,3.36938
72,3.36284
73,3.39456
74,2.8248
75,3.34726
76,3.21474
77,3.39926
78,2.56297
79,3.39926
80,1.67349
81,3.39166
82,2.07578
83,3.39166
84,3.38253
85,3.39166
86,3.32457
87,3.21474
88,3.39926
89,3.38139
90,3.39926
91,3.35963
92,3.39926
93,3.34726
94,3.25841
95,2.45239
96,3.25841
97,3.37811
98,3.30807
99,3.39456
100,1.73735
