1: param_1_biomass1='0.1', param_2_biomass2='0.1', param_3_gly1='-4', param_4_gly2='-10',1,3.39166
21: param_1_biomass1='0.02', param_2_biomass2='0.01', param_3_gly1='-0.1', param_4_gly2='-14',21,3.37439
22: param_1_biomass1='0.02', param_2_biomass2='0.02', param_3_gly1='-3', param_4_gly2='-16',22,3.14557
23: param_1_biomass1='0.02', param_2_biomass2='0.015', param_3_gly1='-4', param_4_gly2='-7',23,3.38724
24: param_1_biomass1='0.07', param_2_biomass2='0.015', param_3_gly1='-0.5', param_4_gly2='-7',24,3.33423
25: param_1_biomass1='0.02', param_2_biomass2='0.015', param_3_gly1='-6', param_4_gly2='-7',25,3.38724
26: param_1_biomass1='0.1', param_2_biomass2='0.025', param_3_gly1='-4.5', param_4_gly2='-7',26,3.36938
27: param_1_biomass1='0.025', param_2_biomass2='0.015', param_3_gly1='-4', param_4_gly2='-7',27,3.39456
28: param_1_biomass1='0.015', param_2_biomass2='0.03', param_3_gly1='-1', param_4_gly2='-14',28,2.17799
29: param_1_biomass1='0.03', param_2_biomass2='0.015', param_3_gly1='-5', param_4_gly2='-7',29,3.38139
30: param_1_biomass1='0.1', param_2_biomass2='0.015', param_3_gly1='-5', param_4_gly2='-15',30,3.3452
31: param_1_biomass1='0.025', param_2_biomass2='0.015', param_3_gly1='-4.5', param_4_gly2='-7',31,3.39456
32: param_1_biomass1='0.03', param_2_biomass2='0.02', param_3_gly1='-5', param_4_gly2='-11',32,3.33868
33: param_1_biomass1='0.025', param_2_biomass2='0.02', param_3_gly1='-6', param_4_gly2='-9',33,3.37276
34: param_1_biomass1='0.015', param_2_biomass2='0.025', param_3_gly1='-1.5', param_4_gly2='-9',34,2.33409
35: param_1_biomass1='0.02', param_2_biomass2='0.025', param_3_gly1='-5', param_4_gly2='-8',35,2.93304
36: param_1_biomass1='0.02', param_2_biomass2='0.05', param_3_gly1='-6', param_4_gly2='-14',36,2.289
37: param_1_biomass1='0.02', param_2_biomass2='0.02', param_3_gly1='-4', param_4_gly2='-7',37,3.14557
38: param_1_biomass1='0.015', param_2_biomass2='0.05', param_3_gly1='-0.1', param_4_gly2='-10',38,1.86091
39: param_1_biomass1='0.025', param_2_biomass2='0.02', param_3_gly1='-4', param_4_gly2='-9',39,3.37276
40: param_1_biomass1='0.01', param_2_biomass2='0.03', param_3_gly1='-2', param_4_gly2='-14',40,1.64373
41: param_1_biomass1='0.025', param_2_biomass2='0.02', param_3_gly1='-5', param_4_gly2='-8',41,3.37276
42: param_1_biomass1='0.1', param_2_biomass2='0.05', param_3_gly1='-4', param_4_gly2='-16',42,3.36284
43: param_1_biomass1='0.025', param_2_biomass2='0.025', param_3_gly1='-5', param_4_gly2='-7',43,3.32457
44: param_1_biomass1='0.05', param_2_biomass2='0.025', param_3_gly1='-6', param_4_gly2='-13',44,3.36562
45: param_1_biomass1='0.015', param_2_biomass2='0.02', param_3_gly1='-0.1', param_4_gly2='-13',45,2.53046
46: param_1_biomass1='0.05', param_2_biomass2='0.025', param_3_gly1='-6', param_4_gly2='-7',46,3.36562
47: param_1_biomass1='0.025', param_2_biomass2='0.07', param_3_gly1='-1', param_4_gly2='-11',47,2.45239
48: param_1_biomass1='0.05', param_2_biomass2='0.025', param_3_gly1='-6', param_4_gly2='-11',48,3.36562
49: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-6', param_4_gly2='-15',49,3.39926
50: param_1_biomass1='0.1', param_2_biomass2='0.025', param_3_gly1='-6', param_4_gly2='-9',50,3.36938
51: param_1_biomass1='0.07', param_2_biomass2='0.03', param_3_gly1='-1', param_4_gly2='-11',51,3.34333
52: param_1_biomass1='0.05', param_2_biomass2='0.025', param_3_gly1='-6', param_4_gly2='-14',52,3.36562
53: param_1_biomass1='0.025', param_2_biomass2='0.03', param_3_gly1='-0.1', param_4_gly2='-9',53,3.25841
54: param_1_biomass1='0.07', param_2_biomass2='0.025', param_3_gly1='-6', param_4_gly2='-14',54,3.33439
55: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-4', param_4_gly2='-16',55,3.39926
56: param_1_biomass1='0.1', param_2_biomass2='0.025', param_3_gly1='-1.5', param_4_gly2='-9',56,3.36938
57: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-3', param_4_gly2='-15',57,3.39926
58: param_1_biomass1='0.02', param_2_biomass2='0.03', param_3_gly1='-6', param_4_gly2='-10',58,2.7302
59: param_1_biomass1='0.1', param_2_biomass2='0.1', param_3_gly1='-6', param_4_gly2='-7',59,3.39166
60: param_1_biomass1='0.025', param_2_biomass2='0.03', param_3_gly1='-5', param_4_gly2='-11',60,3.25841
61: param_1_biomass1='0.05', param_2_biomass2='0.1', param_3_gly1='-5', param_4_gly2='-15',61,3.30807
62: param_1_biomass1='0.015', param_2_biomass2='0.1', param_3_gly1='-1.5', param_4_gly2='-10',62,1.48986
63: param_1_biomass1='0.1', param_2_biomass2='0.1', param_3_gly1='-1', param_4_gly2='-16',63,3.39166
64: param_1_biomass1='0.1', param_2_biomass2='0.015', param_3_gly1='-0.5', param_4_gly2='-14',64,3.3452
65: param_1_biomass1='0.1', param_2_biomass2='0.1', param_3_gly1='-2', param_4_gly2='-14',65,3.39166
66: param_1_biomass1='0.025', param_2_biomass2='0.01', param_3_gly1='-5', param_4_gly2='-16',66,3.3332
67: param_1_biomass1='0.025', param_2_biomass2='0.1', param_3_gly1='-0.1', param_4_gly2='-14',67,2.21382
68: param_1_biomass1='0.025', param_2_biomass2='0.015', param_3_gly1='-0.5', param_4_gly2='-16',68,3.39456
69: param_1_biomass1='0.015', param_2_biomass2='0.1', param_3_gly1='-2', param_4_gly2='-15',69,1.48986
70: param_1_biomass1='0.03', param_2_biomass2='0.015', param_3_gly1='-3', param_4_gly2='-16',70,3.38139
71: param_1_biomass1='0.1', param_2_biomass2='0.025', param_3_gly1='-1.5', param_4_gly2='-15',71,3.36938
72: param_1_biomass1='0.1', param_2_biomass2='0.05', param_3_gly1='-0.5', param_4_gly2='-14',72,3.36284
73: param_1_biomass1='0.025', param_2_biomass2='0.015', param_3_gly1='-0.1', param_4_gly2='-16',73,3.39456
74: param_1_biomass1='0.03', param_2_biomass2='0.07', param_3_gly1='-0.1', param_4_gly2='-15',74,2.8248
75: param_1_biomass1='0.05', param_2_biomass2='0.01', param_3_gly1='-5', param_4_gly2='-16',75,3.34726
76: param_1_biomass1='0.015', param_2_biomass2='0.01', param_3_gly1='-4.5', param_4_gly2='-14',76,3.21474
77: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-6', param_4_gly2='-13',77,3.39926
78: param_1_biomass1='0.03', param_2_biomass2='0.1', param_3_gly1='-1', param_4_gly2='-9',78,2.56297
79: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-1.5', param_4_gly2='-13',79,3.39926
80: param_1_biomass1='0.015', param_2_biomass2='0.07', param_3_gly1='-1.5', param_4_gly2='-16',80,1.67349
81: param_1_biomass1='0.1', param_2_biomass2='0.1', param_3_gly1='-4', param_4_gly2='-14',81,3.39166
82: param_1_biomass1='0.02', param_2_biomass2='0.07', param_3_gly1='-1.5', param_4_gly2='-12',82,2.07578
83: param_1_biomass1='0.1', param_2_biomass2='0.1', param_3_gly1='-6', param_4_gly2='-14',83,3.39166
84: param_1_biomass1='0.03', param_2_biomass2='0.025', param_3_gly1='-0.1', param_4_gly2='-13',84,3.38253
85: param_1_biomass1='0.1', param_2_biomass2='0.1', param_3_gly1='-1', param_4_gly2='-13',85,3.39166
86: param_1_biomass1='0.025', param_2_biomass2='0.025', param_3_gly1='-1.5', param_4_gly2='-11',86,3.32457
87: param_1_biomass1='0.015', param_2_biomass2='0.01', param_3_gly1='-0.1', param_4_gly2='-10',87,3.21474
88: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-0.1', param_4_gly2='-9',88,3.39926
89: param_1_biomass1='0.03', param_2_biomass2='0.015', param_3_gly1='-4', param_4_gly2='-8',89,3.38139
90: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-0.1', param_4_gly2='-13',90,3.39926
91: param_1_biomass1='0.1', param_2_biomass2='0.03', param_3_gly1='-4.5', param_4_gly2='-12',91,3.35963
92: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-0.1', param_4_gly2='-11',92,3.39926
93: param_1_biomass1='0.05', param_2_biomass2='0.01', param_3_gly1='-2', param_4_gly2='-16',93,3.34726
94: param_1_biomass1='0.025', param_2_biomass2='0.03', param_3_gly1='-4', param_4_gly2='-14',94,3.25841
95: param_1_biomass1='0.025', param_2_biomass2='0.07', param_3_gly1='-2', param_4_gly2='-16',95,2.45239
96: param_1_biomass1='0.025', param_2_biomass2='0.03', param_3_gly1='-3', param_4_gly2='-8',96,3.25841
97: param_1_biomass1='0.07', param_2_biomass2='0.02', param_3_gly1='-0.5', param_4_gly2='-16',97,3.37811
98: param_1_biomass1='0.05', param_2_biomass2='0.1', param_3_gly1='-3', param_4_gly2='-15',98,3.30807
99: param_1_biomass1='0.025', param_2_biomass2='0.015', param_3_gly1='-4', param_4_gly2='-10',99,3.39456
100: param_1_biomass1='0.01', param_2_biomass2='0.025', param_3_gly1='-5', param_4_gly2='-10',100,1.73735
