biomass1	biomass2	gly1	gly2	fitness
0.1	0.1	-4	-10	3.39166		
0.025	0.02	-0.5	-9	3.37276		
0.03	0.01	-0.5	-13	3.35065		
0.02	0.03	-3	-10	2.7302		
0.03	0.07	-0.5	-11	2.8248		
0.025	0.02	-1.5	-8	3.37276		
0.1	0.1	-1	-11	3.39166		
0.015	0.05	-1.5	-7	1.86091		
0.1	0.07	-3	-11	3.34536		
0.01	0.05	-4.5	-15	1.39497		
0.03	0.1	-4	-13	2.56297		
0.02	0.015	-5	-9	3.38724		
0.02	0.01	-3	-15	3.37439		
0.025	0.03	-3	-10	3.25841		
0.02	0.01	-0.5	-11	3.37439		
0.05	0.03	-3	-15	3.33062		
0.03	0.015	-1	-13	3.38139		
0.05	0.07	-1	-13	3.33461		
0.03	0.015	-4.5	-13	3.38139		
0.1	0.01	-3	-14	3.36178		
0.02	0.01	-0.1	-14	3.37439		
0.02	0.02	-3	-16	3.14557		
0.02	0.015	-4	-7	3.38724		
0.07	0.015	-0.5	-7	3.33423		
0.02	0.015	-6	-7	3.38724		
0.1	0.025	-4.5	-7	3.36938		
0.025	0.015	-4	-7	3.39456		
0.015	0.03	-1	-14	2.17799		
0.03	0.015	-5	-7	3.38139		
0.1	0.015	-5	-15	3.3452		
0.025	0.015	-4.5	-7	3.39456		
0.03	0.02	-5	-11	3.33868		
0.025	0.02	-6	-9	3.37276		
0.015	0.025	-1.5	-9	2.33409		
0.02	0.025	-5	-8	2.93304		
0.02	0.05	-6	-14	2.289		
0.02	0.02	-4	-7	3.14557		
0.015	0.05	-0.1	-10	1.86091		
0.025	0.02	-4	-9	3.37276		
0.01	0.03	-2	-14	1.64373		
0.025	0.02	-5	-8	3.37276		
0.1	0.05	-4	-16	3.36284		
0.025	0.025	-5	-7	3.32457		
0.05	0.025	-6	-13	3.36562		
0.015	0.02	-0.1	-13	2.53046		
0.05	0.025	-6	-7	3.36562		
0.025	0.07	-1	-11	2.45239		
0.05	0.025	-6	-11	3.36562		
0.07	0.1	-6	-15	3.39926		
0.1	0.025	-6	-9	3.36938		
0.07	0.03	-1	-11	3.34333		
0.05	0.025	-6	-14	3.36562		
0.025	0.03	-0.1	-9	3.25841		
0.07	0.025	-6	-14	3.33439		
0.07	0.1	-4	-16	3.39926		
0.1	0.025	-1.5	-9	3.36938		
0.07	0.1	-3	-15	3.39926		
0.02	0.03	-6	-10	2.7302		
0.1	0.1	-6	-7	3.39166		
0.025	0.03	-5	-11	3.25841		
0.05	0.1	-5	-15	3.30807		
0.015	0.1	-1.5	-10	1.48986		
0.1	0.1	-1	-16	3.39166		
0.1	0.015	-0.5	-14	3.3452		
0.1	0.1	-2	-14	3.39166		
0.025	0.01	-5	-16	3.3332		
0.025	0.1	-0.1	-14	2.21382		
0.025	0.015	-0.5	-16	3.39456		
0.015	0.1	-2	-15	1.48986		
0.03	0.015	-3	-16	3.38139		
0.1	0.025	-1.5	-15	3.36938		
0.1	0.05	-0.5	-14	3.36284		
0.025	0.015	-0.1	-16	3.39456		
0.03	0.07	-0.1	-15	2.8248		
0.05	0.01	-5	-16	3.34726		
0.015	0.01	-4.5	-14	3.21474		
0.07	0.1	-6	-13	3.39926		
0.03	0.1	-1	-9	2.56297		
0.07	0.1	-1.5	-13	3.39926		
0.015	0.07	-1.5	-16	1.67349		
0.1	0.1	-4	-14	3.39166		
0.02	0.07	-1.5	-12	2.07578		
0.1	0.1	-6	-14	3.39166		
0.03	0.025	-0.1	-13	3.38253		
0.1	0.1	-1	-13	3.39166		
0.025	0.025	-1.5	-11	3.32457		
0.015	0.01	-0.1	-10	3.21474		
0.07	0.1	-0.1	-9	3.39926		
0.03	0.015	-4	-8	3.38139		
0.07	0.1	-0.1	-13	3.39926		
0.1	0.03	-4.5	-12	3.35963		
0.07	0.1	-0.1	-11	3.39926		
0.05	0.01	-2	-16	3.34726		
0.025	0.03	-4	-14	3.25841		
0.025	0.07	-2	-16	2.45239		
0.025	0.03	-3	-8	3.25841		
0.07	0.02	-0.5	-16	3.37811		
0.05	0.1	-3	-15	3.30807		
0.025	0.015	-4	-10	3.39456		
0.01	0.025	-5	-10	1.73735		
