ID	PHA	biomass1	biomass2	gly1	gly2	PHA
exec94	7.9103561255	0.000181693990899	0.199990295209316	10.060562355274	-19.995820432668	HIGH
exec95	7.9103561255	0.000181693990899	0.199990295209316	11.3495597722351	-19.9964610137256	HIGH
exec97	7.9103561255	0.000181693990899	0.199990295209316	11.9860639664082	-19.9968438928484	HIGH
exec99	7.9103561255	0.000181693990899	0.199990295209316	12.4148400977367	-19.9968438928484	HIGH
exec100	7.9103561255	0.000181693990899	0.199990295209316	13.7138230407839	-19.9934535580953	HIGH
exec101	7.9103561255	0.000181693990899	0.199990295209316	13.7897406326053	-14.6226061014667	HIGH
exec102	7.9103561255	0.000181693990899	0.199990295209316	18.0788048123756	-13.6439993452962	HIGH
exec103	7.9103561255	0.000181693990899	0.199990295209316	18.1365171846083	-13.8058223083743	HIGH
exec104	7.9103561255	0.000181693990899	0.199990295209316	18.7121730078187	-14.0608015777255	HIGH
exec92	7.9103550801	0.000181693990899	0.199990295209316	9.31781813175963	-8.20565581386629	HIGH
exec96	7.9103550801	0.000181693990899	0.199990295209316	11.6745218111041	-12.1758849762791	HIGH
exec98	7.9103550801	0.000181693990899	0.199990295209316	12.1803022266082	-17.8593064025768	HIGH
exec84	7.9080875215	0.000173746420585	0.199997015789692	19.9990231018635	-15.1018511790995	HIGH
exec85	7.9080865314	0.000173746420585	0.199997015789692	19.9990231018635	-9.80195025914373	HIGH
exec70	7.9078159284	0.000162787552081	0.199995915953456	9.28636178577107	-12.066738560684	HIGH
exec82	7.9069784167	0.000173746420585	0.199949583647198	19.9942503817552	-14.9306160938561	HIGH
exec83	7.9069784167	0.000173746420585	0.199949583647198	19.9942503817552	-14.3251123996819	HIGH
exec91	7.9011579466	0.000178871899667	0.199978063903041	19.0586578579608	-13.5065186726901	HIGH
exec73	7.9003412587	0.000169661033184	0.199990295209316	10.2614509562733	-17.3030595097152	HIGH
exec74	7.9003412587	0.000169661033184	0.199990295209316	10.6738373763665	-19.4633283520355	HIGH
exec76	7.9003412587	0.000169661033184	0.199990295209316	11.0546058982765	-18.6279389193332	HIGH
exec77	7.9003412587	0.000169661033184	0.199990295209316	11.2051315750021	-19.7247391452445	HIGH
exec72	7.9003402504	0.000169661033184	0.199990295209316	8.87641653538798	-16.9130856043184	HIGH
exec75	7.9003402504	0.000169661033184	0.199990295209316	10.6946520900151	-18.3385659525234	HIGH
exec78	7.9003402504	0.000169661033184	0.199990295209316	11.8512350091212	-19.1868072575048	HIGH
exec79	7.9003402504	0.000169661033184	0.199990295209316	12.0105758930257	-15.6150056028816	HIGH
exec80	7.9003402504	0.000169661033184	0.199990295209316	12.2142157815439	-19.2437669755383	HIGH
exec90	7.8995692844	0.000178186063117	0.199990295209316	12.3314090588148	-19.9968438928484	HIGH
exec81	7.8966261637	0.000172068941245	0.199996408500295	19.9990074801248	-19.9868742375325	HIGH
exec105	7.8913383487	0.000183767142968	0.199998241440305	18.3464311621769	-15.3617975897458	HIGH
exec106	7.8913383487	0.000183767142968	0.199998241440305	19.0705705331542	-14.2103171191407	HIGH
exec87	7.8900571338	0.000177046666198	0.199985318282007	18.1050603584651	-14.3392643107012	HIGH
exec88	7.8900571338	0.000177046666198	0.199985318282007	18.8790499691663	-14.0682038988165	HIGH
exec86	7.8875613981	0.000177046666198	0.19987786486458	19.3169005793348	-13.5390833246252	HIGH
exec89	7.8861864372	0.000177321338567	0.199990295209316	10.3096009084482	-19.995820432668	HIGH
exec113	7.8715090398	0.000197448935715	0.199981568911358	6.84844193817021	-0.016694277950737	HIGH
exec7	7.8685215964	0.000122183401189	0.199949583647198	7.660813487556	-5.10058392655095	HIGH
exec109	7.8647709701	0.000189803489408	0.199971838990958	17.2452374713763	-14.8404569305909	HIGH
exec111	7.8647709701	0.000189803489408	0.199971838990958	18.3837257175857	-13.8597118659932	HIGH
exec110	7.8647699654	0.000189803489408	0.199971838990958	18.3293221756094	-16.4829764236142	HIGH
exec107	7.8646553315	0.000189803489408	0.199966877141421	18.0137631848567	-13.6452765898413	HIGH
exec108	7.8646553315	0.000189803489408	0.199966877141421	19.275948217191	-13.2373543153571	HIGH
exec112	7.8593613274	0.000195368124664	0.199971838990958	8.04510211555322	-0.027553950463311	HIGH
exec6	7.856718077	0.000121875127347	0.199990295209316	19.9892346842543	-13.979664670664	HIGH
exec114	7.8496497388	0.000212010024144	0.199998437875162	15.1846250913623	-8.97582339841788	HIGH
exec116	7.8439843185	0.000214926514416	0.199995915953456	13.7623202767089	-0.010293108898313	HIGH
exec117	7.8376182215	0.000217785088504	0.199998241440305	9.63101636896031	-13.710612326861	HIGH
exec115	7.834970422	0.0002137037902	0.199990295209316	18.1830735088449	-14.0648298816757	HIGH
exec119	7.8272776585	0.000223302335184	0.199971038553141	16.6983414780277	-3.67011622144988	HIGH
exec118	7.811822661	0.000222401770415	0.199845017420629	8.31228753185853	-19.9804570422828	HIGH
exec123	7.8071079733	0.000237153559753	0.19998768349625	13.1057397007092	-5.64116146469061	HIGH
exec122	7.8024817943	0.000236034111323	0.199995915953456	19.9995379042702	-5.84537773033005	HIGH
exec121	7.8013794295	0.000232308067439	0.199980555881117	9.52689810862849	-0.88991797434316	HIGH
exec120	7.8009640779	0.000232247334968	0.199980907036488	18.1581899907677	-13.5329032485062	HIGH
exec125	7.7991176297	0.000239498924294	0.199990295209316	19.59353458504	-13.9138367415183	HIGH
exec135	7.7949365929	0.000271386863563	0.199966877141421	18.429173841999	-15.9420910724534	HIGH
exec127	7.7912827328	0.000247493552612	0.199998991378793	13.0897833767413	-14.5742494519065	HIGH
exec128	7.7814263433	0.000249884302013	0.199920107708814	17.199058924412	-18.0127864127454	HIGH
exec124	7.7807405947	0.000237494781045	0.199971838990958	11.2774364729707	-19.9973480494448	HIGH
exec129	7.7707399935	0.000253075258229	0.199990295209316	19.9992544735637	-0.012552821318153	HIGH
exec130	7.7553353837	0.000254994349521	0.199971224844766	19.3824205580659	-13.2404188412911	HIGH
exec131	7.7534275673	0.000255658515017	0.199799734939938	7.7725416196722	-8.73001419183283	HIGH
exec132	7.7482256608	0.000267938444412	0.199915102544208	9.51475898915841	-5.91511295499533	HIGH
exec137	7.733744821	0.000280514232504	0.199987014238472	14.6616691734255	-8.09802545611143	HIGH
exec133	7.7330559226	0.000269870691914	0.199990295209316	19.2075979969769	-13.914691603574	HIGH
exec134	7.7330559226	0.000269870691914	0.199990295209316	19.3855927907916	-13.914691603574	HIGH
exec138	7.7219128205	0.000281954153391	0.199990295209316	19.9853391415295	-19.995820432668	HIGH
exec140	7.7216577455	0.000287728879348	0.199999699092472	9.14656467135641	-13.7640085052947	HIGH
exec139	7.7135570213	0.00028202550085	0.199990295209316	19.2314055520305	-13.9138367415183	HIGH
exec141	7.7083557266	0.000297021758095	0.199990295209316	18.6709872726403	-13.914691603574	HIGH
exec142	7.6889858147	0.000304066580344	0.199998241440305	15.1209823202176	-0.032627062956724	HIGH
exec144	7.6654775006	0.000310684480983	0.199990295209316	10.6674320828354	-19.9964610137256	HIGH
exec143	7.6599135706	0.000310162204205	0.199990295209316	17.9423934021155	-0.008484021470387	HIGH
exec5	7.6318582246	0.000112419231692	0.199990295209316	6.55205789568434	-19.970788002098	HIGH
exec146	7.6316965709	0.000341310348872	0.199995393555059	17.2594501833272	-13.9155544099122	HIGH
exec147	7.6316965709	0.000341310348872	0.199995393555059	19.9951252532928	-13.9155544099122	HIGH
exec145	7.6303688054	0.000328218346399	0.199978252851198	18.9845769028995	-13.6378434976871	HIGH
exec4	7.5872799851	0.000111393183463	0.199966877141421	19.1718446440455	-13.4968884925419	HIGH
exec149	7.5659719975	0.000374849067204	0.199985847740784	14.2770291987134	-17.0807066640079	HIGH
exec151	7.5652415973	0.000381271548887	0.199998241440305	11.6767811122151	-0.007301200711524	HIGH
exec152	7.5606240555	0.000381434974585	0.1996969113059	8.28146054218273	-0.010551817700783	HIGH
exec150	7.5542573097	0.000379345345225	0.199987790176251	10.630107445448	-10.7421093994407	HIGH
exec154	7.5448643907	0.000384572932453	0.199990295209316	18.4095438244082	-16.9484270674103	HIGH
exec3	7.5444305451	0.000109717198875	0.199990295209316	17.9588005578449	-13.9184976102742	HIGH
exec155	7.5406415832	0.000392493940045	0.199527497574842	18.0552354009095	-13.3413314966018	HIGH
exec153	7.5388385613	0.00038361333544	0.19983656102948	8.31190190099285	-19.9969186514896	HIGH
exec156	7.4731768448	0.000431888092798	0.199990295209316	19.9926908674326	-0.016837392251507	HIGH
exec158	7.4300530089	0.000456585837922	0.199957345680596	14.3791847412267	-6.91465149756784	HIGH
exec2	7.4297335443	0.000105104655062	0.199995915953456	11.0428186915804	-19.9953540742408	HIGH
exec157	7.4223280033	0.000453587586847	0.199995306741175	15.7348106775359	-19.9998167484151	HIGH
exec159	7.3701515965	0.000498314450512	0.19999971917801	7.40197753888364	-9.47010244734658	HIGH
exec161	7.3350233145	0.0005211918497	0.19999475969286	19.9996668773085	-13.8212521793579	HIGH
exec162	7.3347318463	0.000521241460843	0.199975184114825	12.1176570395899	-18.2765827276247	HIGH
exec164	7.3237560391	0.000527602504111	0.199941788761038	10.5812965300386	-2.99044595587428	HIGH
exec163	7.3132990678	0.000523540025597	0.199971838990958	19.1813808680774	-0.001477951664103	HIGH
exec165	7.2585644304	0.000567204480832	0.199990327091414	9.29505737902431	-11.1869896276439	HIGH
exec166	7.2161661237	0.000590381199489	0.199895329013521	17.2346658538152	-14.5753445872166	HIGH
exec167	7.161528273	0.000609339049125	0.199966705325976	6.37304730915646	-0.011288506140797	HIGH
exec168	7.117944314	0.000635441303428	0.199994164923041	14.3200194003821	-10.5148494647822	HIGH
exec169	7.1103345652	0.000647331498503	0.199978870059857	7.46194361908848	-16.9996820459404	HIGH
exec9	7.0531300652	0.000153526633607	0.173629585807061	10.3068769099603	-19.9848823882686	HIGH
exec173	6.9926776051	0.000730853498713	0.199995915953456	9.58717664212203	-9.89761702906932	HIGH
exec172	6.9922160216	0.000711784621916	0.199995915953456	10.9343011846141	-19.9952631249638	HIGH
exec174	6.9696415708	0.000740173452336	0.199986109686234	19.9895489398515	-13.7637360205434	HIGH
exec175	6.9472658377	0.000748878867365	0.199971838990958	17.5197661791386	-0.052210557913295	HIGH
exec160	6.9143813853	0.000518847722216	0.199995915953456	0.005786952320347	-19.9130450839887	HIGH
exec176	6.8317489643	0.000808301893802	0.199990295209316	10.0467123616005	-1.0356286011038	HIGH
exec177	6.793308174	0.000831617752604	0.199989469044883	15.867755997784	-18.8221731839014	HIGH
exec179	6.7372164768	0.000873075115565	0.199995393555059	19.9946925655441	-13.6891550883579	HIGH
exec178	6.7330074962	0.000866845695278	0.199995915953456	14.7013399255936	-5.75017477831547	HIGH
exec126	6.6440571527	0.000244872839915	0.163673843080242	7.58876680639921	-0.086172474121206	HIGH
exec182	6.5978203614	0.000995076233924	0.199981749631557	5.29274857610507	-19.9918309582192	HIGH
exec181	6.5659152409	0.000969807185851	0.199968843588719	19.9457677394359	-0.006463034176129	HIGH
exec184	6.5247871657	0.001031260474859	0.199984548726614	13.8191876204951	-0.001435084406427	HIGH
exec183	6.5167198409	0.001008668882073	0.199949583647198	10.1087127199293	-19.9964466033429	HIGH
exec185	6.4488880764	0.001048000246963	0.199995393555059	19.9853638766273	-13.6334795571343	HIGH
exec195	6.3189932589	0.001163077532023	0.19998100337306	19.9966174419719	-13.5906350037849	HIGH
exec148	6.1977067631	0.000369337362249	0.154946596175952	14.3081259352177	-10.0479938612986	HIGH
exec198	6.1786495952	0.001205776594914	0.199990295209316	19.3122204629351	-0.002385510847635	HIGH
exec201	6.1429715286	0.001243172869538	0.19998875494292	19.9975602120846	-13.5419062037519	HIGH
exec218	6.1414464906	0.00169231716236	0.19980899010905	3.28220336200894	-19.9904329033732	HIGH
exec200	6.1202189951	0.001238475109864	0.199995915953456	7.1771873714777	-19.9950660388323	HIGH
exec187	6.0071539532	0.00113833143081	0.188622227567851	19.9946426118717	-13.5997889614086	HIGH
exec214	5.7853725765	0.00149508634134	0.199990295209316	4.80847493268022	-19.9892865225928	HIGH
exec215	5.6752102808	0.00153179636399	0.199994836946449	8.58027780165543	-0.005098684336197	HIGH
exec188	5.651155935	0.001142866576574	0.174485514403868	19.9960714278767	-13.603838342458	HIGH
exec217	5.4975132985	0.001667718977106	0.199995915953456	9.06915685043775	-19.9985673478973	HIGH
exec192	5.3165007965	0.001143687219098	0.160103937512928	19.9996668773085	-13.6055357605028	HIGH
exec1	5.1038171907	0.000102456539546	0.128913726465417	19.9897682495654	-14.0266524883008	HIGH
exec191	5.0641451466	0.001143687219098	0.148706654470592	19.9996668773085	-13.6055357605028	HIGH
exec171	4.9080511181	0.000711301502475	0.120824173663231	7.69311718330405	-7.19908897964482	HIGH
exec170	4.8950221299	0.00066402075768	0.11880326098208	19.9945004606097	-0.013958439370846	HIGH
exec190	4.8557849627	0.001143687219098	0.139723615600437	19.9996092376059	-13.5998169543355	HIGH
exec220	4.5548149748	0.002610228453441	0.199998241440305	16.8904487734827	-13.6655688218493	HIGH
exec189	4.4990717849	0.001143687219098	0.122021816904094	19.9996092376059	-13.5998169543355	HIGH
exec186	4.4938098976	0.00113409233636	0.121562871591288	19.9960714278767	-13.6073222314952	HIGH
exec196	4.4932629392	0.00116430504224	0.122694689866446	19.9807295676678	-13.5756027260471	HIGH
exec193	4.4883977829	0.001148500366073	0.122145017103247	19.9960714278767	-13.5845602409066	HIGH
exec194	4.4883977829	0.001148500366073	0.122145017103247	19.9960714278767	-13.6002810115484	HIGH
exec197	4.4565563433	0.001187114858406	0.122851328682721	19.5580416001047	-13.556455202552	HIGH
exec199	4.4208584724	0.00121926462449	0.122728928964457	19.2451366930726	-13.5549090920527	HIGH
exec202	4.4055844218	0.001247438939389	0.123006773789617	19.2598522582354	-13.5448521427947	HIGH
exec203	4.3908857683	0.001270763173691	0.123390665048293	19.1577164487192	-13.5278826286197	HIGH
exec204	4.3654089759	0.001315685092883	0.123683749601185	19.1169868384569	-13.5006904638646	HIGH
exec205	4.3209436716	0.001354425478865	0.123746794760952	19.0896253468031	-13.4855034519062	HIGH
exec206	4.3040080214	0.001369335045726	0.123813564931546	19.0737524594088	-13.4803528461334	HIGH
exec208	4.2871416049	0.001389067998876	0.123946113814591	19.0333627015712	-13.4651014135267	HIGH
exec210	4.2870933599	0.001394861115192	0.124078760521162	19.0008487602144	-13.463478583679	HIGH
exec207	4.2860848339	0.001389065365295	0.123813564931546	19.0314725096251	-13.4719289018004	HIGH
exec212	4.2672374541	0.001404778398193	0.123851935018724	19.0156297130502	-13.4611581339317	HIGH
exec211	4.2670983721	0.001404778398193	0.123834027245214	19.0156297130502	-13.4539458479743	HIGH
exec209	4.2666444599	0.001394861115192	0.123754972518794	19.0215240889082	-13.463478583679	HIGH
exec213	4.2022778246	0.001482884631021	0.124213838576973	18.988090649489	-13.4558861625579	HIGH
exec222	4.1747462651	0.003122700333087	0.199990295209316	7.63473494907488	-0.001663866723749	HIGH
exec225	3.4791014162	0.004385502962084	0.199978063903041	12.5322253130363	-13.1489319183631	NORMAL
exec517	3.4701724786	0.103667720707131	0.199658246589935	19.9876056836434	-0.013780556993233	NORMAL
exec728	3.467241101	0.179815076790163	0.199924706205252	0.000835375659888	-19.9662603706635	NORMAL
exec526	3.4575399121	0.10682226136013	0.199822464738312	19.974462156233	-19.9976848034696	NORMAL
exec688	3.4566886911	0.165135536740677	0.19985897062461	0.000647075414045	-19.9959670741093	NORMAL
exec490	3.4564068785	0.094158889902533	0.199676626969781	19.9970933711034	-0.02276554710469	NORMAL
exec696	3.4546285992	0.167628905842599	0.199861603962169	0.002719092998476	-19.9959427449539	NORMAL
exec768	3.4401145231	0.194734783481763	0.199990456178409	0.034976837330302	-19.9955447961956	NORMAL
exec402	3.4370322493	0.068724688412201	0.144520710761963	13.1125910490174	-18.9286767939721	NORMAL
exec403	3.4370322493	0.068724688412201	0.144520710761963	13.1125910490174	-18.9237895947779	NORMAL
exec405	3.4370322493	0.068724688412201	0.144520710761963	13.1214762217416	-18.936596027429	NORMAL
exec404	3.437032216	0.068724688412201	0.144520710761963	13.1137034443477	-18.9294903752272	NORMAL
exec406	3.437032216	0.068724688412201	0.144520710761963	13.1214762217416	-18.9407096247487	NORMAL
exec398	3.4358747294	0.068724688412201	0.144476777990718	13.1137034443477	-18.9292837901663	NORMAL
exec399	3.4358747294	0.068724688412201	0.144476777990718	13.1137034443477	-18.9345682697634	NORMAL
exec523	3.4354210493	0.105758189413054	0.199846739089165	19.9962323060314	-0.006796260393241	NORMAL
exec664	3.4345534716	0.156906217728128	0.199677264697397	0.003023279676966	-19.9852658151362	NORMAL
exec400	3.4309427906	0.068724688412201	0.144486931673874	13.1125910490174	-18.9259221054186	NORMAL
exec390	3.4298312666	0.068684158470628	0.144638012667127	13.1360042454346	-18.964670933149	NORMAL
exec389	3.4298307194	0.068684158470628	0.144638012667127	13.1325469091159	-18.9454050809914	NORMAL
exec691	3.4282393512	0.16591009606393	0.199992837875234	0.07015807579127	-19.9944392882207	NORMAL
exec672	3.4235436674	0.159746227248108	0.199979061714148	0.012594471423073	-19.9824458437244	NORMAL
exec780	3.4208792436	0.198988114907587	0.199997672493899	0.005377469237124	-19.986483085781	NORMAL
exec772	3.4193026546	0.196155076572763	0.199982146056739	0.023453328417498	-19.9964837798485	NORMAL
exec435	3.4185313144	0.07479431808217	0.154335574647009	15.1173664015279	-19.9995724406686	NORMAL
exec536	3.4178379829	0.11019352863704	0.199917154398282	19.9958607417671	-0.028737876824177	NORMAL
exec666	3.4174943092	0.157658549205043	0.199869929240644	0.00727716466812	-19.9998478773751	NORMAL
exec411	3.4137824201	0.068744743332096	0.144215170487952	13.1137620984734	-19.0937260514089	NORMAL
exec412	3.4137824201	0.068744743332096	0.144215170487952	13.1137620984734	-18.9972740327617	NORMAL
exec707	3.413345008	0.172490890244303	0.199856330545807	19.9983565360254	-0.006741972167717	NORMAL
exec539	3.4119757143	0.111521487448354	0.1999136566734	8.62319045482089	-0.029111222203167	NORMAL
exec631	3.4119724827	0.145311037537061	0.199865188216177	0.001018495094763	-19.988613390469	NORMAL
exec513	3.4116636081	0.102823252820121	0.199958280940401	19.9785651235755	-0.007179555028173	NORMAL
exec723	3.4114782361	0.178299465842438	0.1999372665963	0.002447781057613	-19.9975799319501	NORMAL
exec388	3.4078707951	0.068684158470628	0.144520710761963	13.1125910490174	-18.9286767939721	NORMAL
exec619	3.4077968341	0.141077460232512	0.199982872824387	0.002726541830724	-19.9846244231057	NORMAL
exec745	3.4071006519	0.186525881215749	0.096406499448643	0.000196476570322	-9.60903719463422	NORMAL
exec694	3.40595152	0.166832926486248	0.199737392551571	0.016455000393925	-19.9951432627207	NORMAL
exec561	3.4048611064	0.120403564572997	0.19998109501706	9.24253564144733	-19.9960057148218	NORMAL
exec601	3.4044720953	0.134577626468507	0.199988802558326	0.002753990521622	-19.9918704476087	NORMAL
exec408	3.4012554831	0.068724688412201	0.144911061858351	13.1227497773806	-18.9317068379233	NORMAL
exec670	3.4007500077	0.15885330845664	0.199905080824149	0.007503274879559	-19.974812808983	NORMAL
exec275	3.3998242871	0.02677887185577	0.000157778218745	19.9995184637992	-0.023056971051872	NORMAL
exec759	3.3995450457	0.192064949392048	0.199991790543623	19.996574581891	-19.9988560647209	NORMAL
exec616	3.3993684847	0.140266211288586	0.199918328607398	19.984031422817	-0.014351600805114	NORMAL
exec730	3.3991428858	0.180730548732347	0.199904873903544	0.016166102911149	-19.989180594639	NORMAL
exec401	3.3989532644	0.068724688412201	0.144506781360389	13.1137034443477	-18.9292837901663	NORMAL
exec673	3.3978503293	0.160160112131707	0.199782191598733	19.9713326709243	-0.003239792103052	NORMAL
exec782	3.3960048011	0.199690692341575	0.037464388850298	14.6656238302025	-18.1592960277508	NORMAL
exec387	3.3956980921	0.068684158470628	0.144510142322137	13.1263647565661	-18.964670933149	NORMAL
exec392	3.395481555	0.068684158470628	0.144942407181329	13.1360042454346	-18.9102589372181	NORMAL
exec416	3.39495224	0.068815625	0.143778125	13.125	-19.37503125	NORMAL
exec773	3.3947755351	0.196305950394204	0.000178028142897	19.9965080443793	-19.9962318667426	NORMAL
exec498	3.3940701386	0.0969265625	0.1656421875	17.8125	-12.187890625	NORMAL
exec386	3.3932195147	0.068684158470628	0.144125709486937	13.3602331135682	-18.9820539909093	NORMAL
exec407	3.3923866875	0.068724688412201	0.144548472437401	13.1125910490174	-18.9326553805606	NORMAL
exec611	3.3920002635	0.138313109343568	0.199962399436386	0.005910146664058	-19.9897180920117	NORMAL
exec588	3.3919597375	0.129676701940086	0.199892998493814	0.019933177768858	-19.9933967288119	NORMAL
exec528	3.3912527256	0.107618344463206	0.199900224242437	19.9968493643048	-19.9835488036518	NORMAL
exec746	3.390930753	0.186792457741951	0.199975128630592	19.9981032929221	-0.024539160972079	NORMAL
exec480	3.3908380097	0.090740935281094	0.199988132125656	19.9964505306067	-0.007143526203528	NORMAL
exec564	3.3907912013	0.121245556030039	0.199909154746037	0.022393609996593	-19.988658992241	NORMAL
exec385	3.3902224395	0.068640012594066	0.144349150461999	13.6084719667485	-19.0467942561834	NORMAL
exec417	3.3894746195	0.06890735428961	0.143555471421029	13.1335036285518	-19.5016574201423	NORMAL
