1: param_1_biomass1='0.01', param_2_biomass2='0.01', param_3_gly1='-10', param_4_gly2='-10'
87: param_1_biomass1='0.1', param_2_biomass2='0.015', param_3_gly1='-10', param_4_gly2='-10'
88: param_1_biomass1='0.0001', param_2_biomass2='0.02', param_3_gly1='-1', param_4_gly2='-0.5'
89: param_1_biomass1='0.02', param_2_biomass2='0.001', param_3_gly1='-6', param_4_gly2='-1'
90: param_1_biomass1='0.0005', param_2_biomass2='0.015', param_3_gly1='-0.1', param_4_gly2='-0.5'
91: param_1_biomass1='0.1', param_2_biomass2='0.015', param_3_gly1='-7.5', param_4_gly2='-5'
92: param_1_biomass1='0.0005', param_2_biomass2='0.02', param_3_gly1='-1', param_4_gly2='-0.5'
93: param_1_biomass1='0.02', param_2_biomass2='0.0001', param_3_gly1='-3', param_4_gly2='-20'
94: param_1_biomass1='0.005', param_2_biomass2='0.01', param_3_gly1='-3', param_4_gly2='-1'
95: param_1_biomass1='0.015', param_2_biomass2='0.015', param_3_gly1='-6', param_4_gly2='-7.5'
96: param_1_biomass1='0.0005', param_2_biomass2='0.015', param_3_gly1='-0.5', param_4_gly2='-0.5'
97: param_1_biomass1='0.015', param_2_biomass2='0.025', param_3_gly1='-4', param_4_gly2='-20'
98: param_1_biomass1='0.0005', param_2_biomass2='0.005', param_3_gly1='-2', param_4_gly2='-0.5'
99: param_1_biomass1='0.0001', param_2_biomass2='0.1', param_3_gly1='-2', param_4_gly2='-3'
100: param_1_biomass1='0.0001', param_2_biomass2='0.015', param_3_gly1='-15', param_4_gly2='-3'
